g, 0, 49
r, 47, 49
g, 0, 10
b, 23, 31
r, 49, 25
b, 2, 30
g, 16, 0
r, 28, 49
b, 22, 15
b, 14, 45
r, 39, 37
r, 36, 19
r, 49, 0
b, 10, 19
b, 47, 12
r, 4, 0
g, 13, 34
g, 26, 3
r, 5, 40
r, 10, 9
r, 29, 39
b, 33, 29
b, 49, 37
r, 37, 46
r, 17, 24
r, 28, 22
r, 0, 22
b, 41, 27
g, 18, 8
r, 21, 40
g, 32, 12
b, 8, 26
b, 41, 0
r, 8, 48
b, 39, 13
g, 43, 43
b, 46, 19
g, 4, 15
r, 43, 7
b, 44, 33
b, 10, 1
g, 22, 48
g, 26, 9
b, 0, 37
r, 5, 6
g, 23, 25
r, 33, 0
b, 6, 34
b, 0, 4
g, 15, 29
g, 16, 13
b, 26, 44
g, 34, 35
r, 49, 31
g, 49, 44
r, 5, 20
r, 13, 40
g, 21, 20
b, 27, 14
g, 28, 28
g, 28, 34
b, 31, 7
g, 41, 20
r, 0, 44
r, 9, 43
r, 13, 5
b, 17, 49
g, 18, 34
g, 21, 0
r, 31, 18
r, 31, 44
b, 33, 49
g, 34, 40
g, 37, 24
b, 38, 31
g, 42, 49
b, 49, 5
r, 4, 46
r, 8, 13
r, 10, 30
g, 12, 23
g, 22, 5
g, 23, 36
r, 32, 24
g, 43, 15
r, 45, 2
g, 3, 25
r, 9, 37
b, 13, 16
b, 15, 20
r, 19, 45
b, 20, 28
g, 25, 18
r, 36, 10
g, 46, 28
b, 46, 40
b, 49, 16
r, 37, 1
g, 38, 42
b, 45, 23
g, 0, 14
r, 4, 11
r, 22, 11
b, 0, 33
r, 2, 18
b, 6, 29
g, 7, 17
b, 13, 11
r, 15, 37
g, 17, 17
b, 30, 31
r, 40, 9
g, 41, 40
r, 44, 37
g, 45, 46
g, 47, 8
g, 1, 40
b, 3, 3
b, 3, 43
b, 9, 6
r, 9, 22
b, 9, 33
b, 11, 49
b, 14, 8
g, 17, 3
g, 18, 21
b, 19, 12
b, 22, 44
g, 24, 21
b, 25, 6
g, 26, 38
r, 27, 25
r, 32, 3
g, 33, 15
b, 34, 45
g, 36, 14
r, 37, 34
r, 38, 49
g, 39, 4
g, 40, 17
r, 41, 46
g, 42, 3
g, 42, 30
b, 3, 34
r, 8, 40
r, 12, 26
r, 13, 0
b, 14, 48
g, 18, 37
b, 18, 40
g, 20, 31
g, 23, 28
b, 24, 0
g, 26, 41
g, 28, 6
r, 28, 19
g, 32, 21
r, 33, 32
b, 40, 24
r, 43, 10
g, 46, 5
b, 46, 15
g, 49, 19
g, 49, 22
g, 49, 41
r, 0, 28
b, 2, 6
r, 3, 38
g, 6, 2
b, 10, 46
g, 15, 42
g, 16, 10
g, 16, 32
b, 20, 17
b, 21, 34
g, 24, 13
r, 26, 32
b, 28, 11
g, 30, 36
g, 30, 47
r, 31, 27
b, 32, 38
g, 34, 7
b, 37, 39
g, 38, 21
g, 44, 26
r, 47, 33
b, 1, 2
b, 1, 12
r, 1, 46
g, 2, 23
r, 2, 27
b, 2, 48
r, 3, 9
r, 4, 31
g, 5, 26
b, 5, 44
r, 6, 8
r, 6, 14
b, 7, 5
r, 7, 24
b, 7, 38
b, 8, 3
b, 8, 10
b, 8, 35
b, 8, 45
g, 10, 24
b, 11, 3
g, 11, 7
r, 11, 36
b, 11, 41
b, 12, 18
b, 12, 29
r, 12, 44
b, 13, 21
r, 14, 3
b, 16, 27
b, 16, 44
g, 16, 47
r, 17, 6
b, 18, 30
r, 19, 26
g, 19, 42
b, 19, 48
r, 20, 2
r, 20, 36
g, 21, 7
g, 21, 13
r, 21, 46
g, 22, 22
b, 22, 38
g, 23, 19
r, 24, 16
r, 24, 42
b, 24, 45
g, 25, 11
r, 25, 29
g, 27, 1
r, 27, 30
r, 27, 36
r, 27, 46
b, 28, 42
g, 29, 9
b, 29, 13
g, 29, 45
b, 30, 20
r, 30, 23
b, 31, 10
r, 32, 41
r, 32, 46
r, 33, 5
g, 34, 11
g, 34, 17
r, 34, 20
g, 34, 23
b, 34, 27
r, 35, 2
r, 35, 47
r, 36, 44
b, 37, 7
g, 37, 12
g, 38, 15
r, 38, 18
g, 38, 26
b, 39, 29
g, 39, 44
g, 39, 47
g, 40, 2
b, 40, 35
b, 41, 5
r, 42, 22
b, 42, 36
g, 43, 24
r, 43, 28
b, 43, 47
b, 45, 13
g, 46, 0
g, 46, 10
b, 46, 36
g, 46, 44
r, 47, 3
b, 47, 21
b, 47, 42
b, 48, 46
b, 49, 13
r, 49, 48
g, 0, 6
g, 0, 35
b, 1, 25
b, 1, 42
g, 2, 0
r, 2, 20
b, 4, 13
b, 4, 17
r, 4, 48
g, 5, 22
r, 6, 0
g, 6, 36
r, 6, 46
b, 7, 43
g, 8, 28
b, 10, 11
r, 10, 17
g, 11, 5
r, 11, 38
g, 13, 38
g, 14, 32
b, 15, 5
r, 15, 24
g, 15, 35
g, 15, 40
r, 16, 8
g, 17, 19
b, 18, 0
r, 18, 10
g, 20, 38
b, 21, 25
r, 22, 3
b, 22, 17
r, 22, 42
b, 23, 7
g, 23, 34
r, 24, 3
r, 25, 25
r, 26, 16
b, 26, 22
b, 26, 34
b, 26, 49
b, 28, 32
g, 29, 25
r, 30, 33
g, 30, 42
g, 31, 5
b, 31, 29
g, 34, 43
b, 35, 0
r, 36, 17
r, 36, 21
b, 36, 31
g, 36, 49
b, 37, 3
g, 39, 0
r, 40, 7
r, 40, 15
b, 40, 31
b, 41, 42
r, 41, 44
g, 42, 33
g, 42, 38
g, 43, 0
r, 43, 12
g, 44, 30
r, 46, 30
r, 49, 29
b, 49, 33
g, 0, 41
g, 1, 9
r, 1, 17
r, 2, 4
r, 2, 8
g, 2, 11
g, 2, 35
r, 2, 44
r, 3, 12
r, 3, 28
r, 3, 32
b, 3, 47
b, 4, 2
g, 4, 4
r, 4, 8
g, 4, 21
r, 4, 24
g, 4, 35
b, 4, 42
b, 5, 10
b, 5, 32
b, 6, 19
g, 6, 21
g, 6, 27
b, 6, 39
g, 6, 41
g, 7, 30
r, 8, 18
g, 8, 23
g, 8, 42
r, 9, 2
b, 9, 8
b, 9, 41
r, 10, 21
g, 10, 42
b, 11, 0
g, 11, 16
b, 11, 31
r, 12, 1
r, 12, 4
r, 13, 7
r, 14, 10
r, 14, 41
r, 15, 33
r, 15, 46
r, 16, 2
g, 16, 30
b, 17, 9
r, 17, 11
r, 17, 14
g, 17, 29
g, 17, 31
g, 17, 36
r, 17, 45
b, 18, 2
r, 18, 13
g, 18, 25
b, 18, 27
b, 18, 47
g, 19, 7
r, 19, 16
r, 19, 20
b, 19, 33
r, 20, 21
g, 20, 41
r, 20, 44
r, 21, 18
b, 21, 27
r, 21, 30
b, 22, 1
b, 22, 24
r, 22, 29
b, 22, 32
g, 23, 4
g, 23, 10
g, 23, 12
g, 23, 14
r, 23, 39
b, 23, 46
b, 23, 49
b, 24, 5
r, 25, 1
b, 25, 8
b, 25, 14
b, 25, 20
b, 25, 31
b, 26, 0
b, 26, 5
r, 26, 7
b, 26, 28
g, 27, 39
b, 28, 2
b, 28, 8
g, 28, 24
r, 28, 40
r, 29, 5
b, 29, 29
r, 29, 43
r, 29, 48
g, 30, 8
b, 31, 2
g, 31, 25
b, 31, 48
b, 32, 8
b, 32, 17
r, 32, 19
g, 32, 26
g, 32, 28
r, 32, 30
r, 33, 18
r, 33, 34
r, 33, 39
b, 33, 42
r, 34, 1
r, 34, 3
b, 34, 48
b, 35, 4
g, 35, 12
r, 35, 16
g, 35, 18
r, 35, 34
g, 35, 36
r, 36, 23
g, 36, 33
g, 37, 20
g, 37, 41
g, 37, 43
b, 37, 48
r, 38, 5
b, 38, 8
r, 38, 23
b, 38, 33
r, 38, 40
g, 39, 16
b, 39, 22
b, 39, 25
b, 39, 27
b, 39, 34
r, 40, 21
g, 40, 39
b, 41, 10
r, 41, 16
g, 41, 29
r, 42, 8
g, 42, 11
b, 42, 14
g, 42, 19
b, 42, 45
g, 43, 4
b, 43, 31
r, 44, 22
g, 45, 29
r, 45, 34
b, 46, 22
b, 46, 47
b, 47, 27
g, 47, 35
g, 48, 2
r, 48, 9
g, 48, 23
g, 48, 26
b, 0, 9
b, 0, 15
b, 0, 23
r, 0, 32
b, 0, 40
b, 0, 48
b, 1, 22
b, 1, 27
b, 1, 39
r, 1, 47
r, 2, 19
g, 2, 22
r, 2, 24
b, 2, 28
r, 3, 0
r, 3, 17
r, 3, 20
r, 3, 24
g, 3, 39
b, 4, 3
g, 4, 5
r, 4, 6
r, 4, 12
r, 4, 18
r, 4, 44
b, 5, 15
g, 5, 19
r, 5, 25
g, 5, 29
b, 5, 33
b, 5, 34
g, 5, 35
g, 5, 39
b, 5, 43
r, 6, 17
r, 6, 26
b, 6, 28
g, 6, 45
b, 7, 18
b, 7, 25
b, 7, 26
r, 7, 27
r, 7, 37
g, 7, 41
r, 8, 14
r, 8, 25
g, 8, 34
g, 8, 36
r, 8, 38
b, 8, 39
g, 8, 41
r, 8, 43
g, 8, 47
r, 9, 9
g, 9, 10
r, 9, 18
b, 9, 21
r, 9, 35
r, 9, 40
r, 9, 42
r, 9, 46
r, 10, 3
b, 10, 5
b, 10, 10
b, 10, 18
g, 10, 22
g, 10, 23
r, 10, 25
r, 10, 36
b, 10, 47
g, 11, 6
b, 11, 23
r, 11, 29
r, 11, 30
b, 11, 42
b, 12, 3
r, 12, 11
r, 12, 17
g, 12, 19
r, 12, 22
r, 12, 28
g, 12, 36
b, 12, 41
g, 13, 1
b, 13, 10
r, 13, 17
b, 13, 23
b, 13, 35
g, 13, 45
r, 14, 21
g, 14, 37
g, 14, 42
g, 15, 3
r, 15, 10
b, 15, 28
g, 15, 41
r, 15, 45
r, 16, 20
r, 16, 24
r, 16, 49
b, 17, 7
b, 17, 8
b, 17, 20
g, 17, 21
r, 17, 23
b, 17, 25
b, 17, 46
g, 18, 6
r, 18, 20
b, 18, 24
g, 18, 45
b, 18, 48
b, 19, 8
g, 19, 21
r, 19, 28
g, 19, 34
r, 19, 36
r, 19, 41
r, 19, 43
b, 20, 1
r, 20, 16
r, 20, 26
r, 20, 27
g, 20, 30
b, 20, 42
g, 21, 14
r, 21, 19
b, 21, 22
r, 21, 26
r, 21, 41
g, 21, 44
g, 21, 45
r, 22, 6
b, 22, 7
b, 22, 14
r, 22, 16
r, 22, 19
g, 22, 27
b, 22, 30
g, 22, 34
b, 22, 36
g, 23, 0
g, 23, 1
b, 23, 13
b, 23, 15
g, 23, 18
r, 23, 21
r, 23, 27
r, 23, 38
b, 24, 1
b, 24, 12
g, 24, 17
g, 24, 19
r, 24, 29
b, 24, 43
g, 24, 44
b, 25, 3
r, 25, 12
r, 25, 28
g, 25, 30
g, 25, 44
r, 26, 4
r, 26, 17
g, 26, 25
g, 26, 29
g, 26, 33
g, 26, 39
b, 26, 40
b, 26, 46
g, 27, 5
r, 27, 7
b, 27, 9
g, 27, 11
b, 27, 41
r, 27, 44
r, 27, 45
r, 27, 49
r, 28, 5
b, 28, 10
g, 28, 12
g, 28, 13
g, 28, 20
g, 28, 21
g, 28, 39
g, 28, 41
r, 28, 48
b, 29, 6
r, 29, 20
g, 29, 22
r, 29, 40
g, 29, 49
b, 30, 9
g, 30, 10
b, 31, 8
r, 31, 24
r, 31, 46
g, 32, 4
g, 32, 9
r, 32, 10
g, 32, 11
g, 32, 13
r, 32, 15
g, 32, 22
r, 32, 23
b, 32, 25
g, 32, 37
g, 32, 40
g, 32, 42
r, 32, 48
g, 33, 11
g, 33, 17
r, 33, 27
g, 33, 30
r, 33, 38
g, 33, 40
b, 33, 45
g, 34, 4
g, 34, 6
g, 34, 18
r, 34, 19
b, 34, 28
r, 34, 32
g, 34, 39
r, 34, 46
b, 35, 5
b, 35, 11
r, 35, 20
r, 35, 40
b, 35, 45
g, 36, 3
r, 36, 9
b, 36, 11
g, 36, 12
r, 1, 1
r, 49, 49
r, 1, 49
b, 47, 0
g, 25, 26
b, 48, 24
g, 2, 25
r, 24, 2
g, 24, 49
g, 36, 13
b, 36, 38
r, 14, 14
g, 13, 36
g, 48, 37
g, 49, 12
g, 1, 13
g, 1, 37
r, 12, 0
g, 12, 47
g, 36, 1
b, 37, 27
r, 37, 49
g, 25, 37
g, 26, 15
b, 12, 24
g, 7, 7
g, 7, 31
g, 18, 7
b, 18, 42
b, 19, 31
r, 20, 20
g, 30, 43
g, 31, 21
b, 31, 32
g, 43, 17
b, 29, 8
r, 6, 42
b, 7, 19
g, 41, 33
r, 42, 44
b, 44, 7
b, 0, 7
b, 0, 31
g, 0, 43
g, 35, 7
b, 49, 30
b, 1, 19
g, 13, 30
g, 18, 1
r, 18, 49
b, 30, 1
g, 30, 49
b, 48, 43
r, 21, 12
g, 38, 20
r, 42, 24
r, 9, 12
g, 17, 26
b, 6, 48
r, 13, 6
b, 13, 19
r, 19, 37
r, 23, 43
b, 24, 32
r, 30, 27
r, 41, 12
r, 42, 1
g, 43, 38
g, 48, 18
r, 49, 6
b, 6, 1
r, 12, 42
g, 24, 7
r, 26, 21
b, 30, 38
r, 36, 43
r, 44, 49
b, 30, 13
g, 39, 5
r, 45, 28
b, 9, 27
g, 9, 39
b, 33, 16
r, 33, 46
g, 35, 23
r, 45, 21
r, 5, 11
g, 5, 38
g, 10, 16
r, 16, 22
g, 18, 15
g, 21, 24
g, 35, 31
g, 7, 23
b, 26, 11
g, 3, 4
r, 3, 29
b, 3, 33
g, 3, 46
b, 5, 16
g, 7, 35
g, 9, 45
g, 10, 4
b, 11, 33
r, 15, 9
g, 15, 44
b, 16, 4
b, 16, 34
b, 20, 4
b, 21, 47
r, 22, 28
b, 22, 39
r, 23, 17
r, 27, 4
b, 27, 40
r, 27, 47
r, 28, 35
b, 29, 17
r, 33, 3
b, 33, 35
b, 33, 41
b, 38, 9
r, 38, 35
b, 39, 40
b, 45, 35
b, 46, 14
g, 46, 46
g, 47, 9
r, 2, 10
b, 2, 40
r, 3, 22
b, 14, 27
g, 14, 39
g, 15, 48
r, 16, 18
g, 21, 8
