r, 0, 48
b, 0, 2
b, 29, 48
g, 26, 0
b, 15, 26
b, 48, 1
g, 49, 41
b, 0, 19
r, 14, 10
b, 30, 32
g, 15, 42
g, 28, 15
r, 2, 33
r, 39, 9
r, 41, 49
r, 41, 33
g, 49, 13
b, 10, 0
r, 36, 0
b, 20, 34
b, 36, 41
b, 5, 11
g, 19, 18
r, 11, 34
b, 10, 18
b, 49, 27
r, 20, 49
r, 31, 23
b, 26, 40
g, 6, 42
g, 31, 7
g, 18, 3
g, 23, 25
b, 11, 49
g, 49, 49
b, 23, 9
g, 7, 27
b, 38, 16
g, 37, 27
b, 46, 7
r, 0, 27
g, 43, 39
r, 42, 2
g, 48, 21
b, 48, 33
r, 35, 48
b, 44, 16
g, 1, 39
g, 21, 43
g, 45, 45
r, 8, 5
g, 33, 13
r, 5, 21
b, 36, 35
r, 36, 22
r, 43, 27
b, 24, 30
r, 31, 39
b, 5, 0
b, 13, 5
b, 36, 5
r, 3, 6
r, 0, 11
b, 18, 13
g, 4, 16
b, 24, 18
r, 32, 18
g, 10, 23
r, 19, 29
b, 26, 35
r, 6, 36
b, 10, 39
g, 40, 44
g, 6, 47
r, 27, 5
g, 43, 11
g, 9, 13
g, 14, 16
b, 29, 27
b, 15, 36
g, 31, 44
r, 25, 45
b, 21, 0
b, 28, 20
b, 33, 29
g, 18, 39
r, 14, 1
g, 30, 1
b, 22, 5
b, 17, 7
g, 10, 9
g, 12, 30
b, 6, 31
g, 2, 43
g, 11, 43
g, 19, 25
b, 48, 37
b, 40, 5
r, 35, 10
b, 26, 12
r, 40, 13
b, 40, 19
b, 16, 20
b, 21, 22
r, 26, 23
g, 2, 24
r, 39, 24
b, 45, 24
g, 46, 30
r, 16, 31
g, 36, 31
g, 44, 35
r, 40, 37
r, 23, 38
r, 45, 0
r, 39, 1
b, 49, 4
g, 43, 6
b, 20, 8
g, 30, 12
b, 46, 12
b, 1, 15
r, 48, 16
g, 35, 19
b, 14, 23
g, 11, 26
b, 32, 26
g, 3, 28
b, 40, 28
g, 23, 33
r, 32, 36
g, 14, 39
g, 44, 42
r, 28, 43
g, 16, 45
g, 34, 45
b, 22, 46
b, 48, 46
r, 38, 47
g, 26, 49
b, 32, 49
b, 18, 0
b, 33, 1
r, 26, 9
g, 49, 10
b, 14, 13
b, 36, 13
r, 25, 15
r, 5, 24
r, 49, 24
g, 26, 27
r, 0, 30
g, 9, 30
g, 43, 30
g, 29, 35
g, 1, 36
r, 6, 39
b, 37, 44
b, 17, 49
r, 23, 49
b, 44, 49
b, 2, 0
g, 8, 2
g, 11, 3
b, 24, 3
r, 33, 5
g, 2, 9
b, 6, 14
b, 31, 15
g, 17, 16
r, 8, 20
r, 12, 20
b, 44, 20
b, 33, 21
r, 0, 22
b, 17, 23
g, 22, 28
r, 28, 30
b, 39, 31
b, 26, 32
g, 34, 33
r, 18, 36
g, 34, 38
b, 38, 39
b, 23, 41
r, 33, 41
g, 8, 44
g, 4, 45
r, 19, 45
g, 42, 46
r, 9, 47
r, 13, 47
g, 3, 2
r, 22, 2
r, 27, 2
g, 37, 2
b, 46, 2
b, 15, 3
g, 29, 3
b, 34, 3
g, 19, 5
g, 47, 5
g, 5, 7
g, 29, 8
r, 33, 8
r, 36, 8
g, 16, 9
r, 17, 11
g, 37, 11
b, 2, 12
g, 11, 12
g, 12, 14
r, 8, 15
g, 42, 15
b, 46, 15
g, 23, 16
r, 27, 17
r, 2, 18
r, 13, 18
r, 45, 18
g, 22, 19
r, 49, 19
r, 20, 20
r, 31, 20
r, 37, 20
r, 23, 21
g, 3, 22
b, 7, 22
b, 47, 23
r, 29, 24
r, 35, 24
g, 9, 25
r, 41, 25
r, 13, 28
b, 17, 28
g, 31, 28
r, 35, 28
r, 45, 28
b, 5, 29
r, 15, 29
b, 22, 31
r, 4, 32
b, 10, 32
r, 18, 33
g, 7, 34
g, 16, 34
g, 38, 34
b, 10, 36
b, 21, 36
r, 8, 37
r, 29, 38
g, 45, 38
r, 16, 40
g, 13, 41
g, 29, 41
r, 25, 42
r, 35, 43
b, 42, 43
r, 0, 44
b, 13, 44
g, 1, 46
g, 28, 46
b, 31, 47
r, 2, 49
r, 8, 49
g, 8, 0
g, 16, 1
b, 0, 4
b, 43, 4
b, 10, 5
r, 29, 5
b, 49, 6
b, 15, 7
g, 22, 7
g, 26, 7
r, 5, 9
b, 8, 9
b, 12, 9
b, 31, 9
r, 33, 10
r, 39, 11
r, 28, 12
b, 38, 13
b, 33, 15
g, 40, 16
b, 0, 17
b, 8, 18
g, 17, 18
r, 30, 18
b, 38, 18
g, 47, 18
g, 46, 20
b, 10, 21
b, 28, 22
g, 39, 22
g, 37, 24
b, 7, 25
r, 43, 25
r, 3, 26
g, 5, 26
r, 17, 26
r, 34, 26
b, 45, 26
b, 9, 27
r, 19, 27
r, 24, 28
g, 47, 28
r, 2, 30
r, 30, 30
r, 41, 30
g, 48, 31
g, 12, 32
b, 28, 32
r, 43, 32
r, 46, 32
b, 32, 34
b, 23, 35
b, 34, 35
g, 40, 35
b, 42, 35
r, 46, 35
g, 4, 36
g, 12, 36
g, 26, 37
g, 36, 37
b, 38, 37
g, 21, 38
b, 3, 39
g, 48, 39
b, 11, 41
g, 38, 41
g, 47, 41
b, 4, 42
g, 17, 42
g, 33, 43
b, 6, 44
g, 19, 47
r, 26, 47
g, 40, 47
b, 45, 47
b, 13, 49
r, 39, 49
b, 29, 0
g, 34, 0
r, 38, 0
g, 40, 0
b, 47, 0
r, 4, 1
b, 7, 1
g, 9, 1
r, 11, 1
r, 20, 1
r, 35, 1
r, 43, 1
b, 17, 2
g, 19, 2
g, 25, 2
r, 9, 3
r, 26, 3
r, 47, 3
r, 28, 4
r, 35, 4
r, 39, 4
g, 41, 4
b, 44, 5
g, 16, 6
b, 18, 6
r, 20, 6
b, 28, 6
r, 30, 6
b, 41, 6
b, 19, 7
b, 11, 8
r, 14, 8
g, 3, 10
b, 24, 10
b, 15, 11
g, 8, 12
g, 16, 12
b, 41, 12
b, 48, 12
g, 1, 13
g, 31, 13
r, 47, 13
g, 0, 14
r, 19, 14
g, 27, 14
r, 35, 14
g, 37, 14
g, 39, 14
r, 41, 14
r, 15, 15
r, 2, 16
g, 9, 16
g, 26, 16
b, 3, 17
g, 16, 17
r, 18, 17
r, 22, 17
g, 25, 17
r, 39, 17
r, 43, 17
g, 21, 18
r, 26, 18
g, 34, 18
g, 27, 19
r, 6, 20
r, 39, 20
r, 17, 21
g, 27, 21
b, 29, 21
r, 35, 21
r, 49, 22
b, 6, 23
r, 8, 23
b, 43, 23
g, 11, 24
r, 16, 24
r, 18, 24
b, 22, 24
g, 32, 24
g, 1, 25
g, 31, 25
g, 33, 25
r, 20, 26
r, 24, 26
g, 28, 26
r, 36, 26
b, 40, 26
r, 48, 26
b, 2, 27
r, 16, 27
b, 23, 29
r, 36, 29
r, 42, 29
b, 4, 30
r, 7, 30
g, 14, 30
g, 20, 30
g, 37, 30
r, 25, 31
r, 29, 31
g, 31, 31
g, 1, 32
g, 24, 32
r, 38, 32
r, 5, 33
r, 25, 33
r, 39, 33
g, 5, 35
g, 19, 35
b, 35, 36
b, 49, 36
g, 5, 37
b, 19, 37
r, 2, 38
r, 9, 38
b, 11, 38
g, 13, 38
b, 17, 38
r, 41, 38
b, 20, 39
b, 5, 40
r, 7, 40
b, 9, 40
b, 19, 40
r, 28, 40
r, 32, 40
g, 35, 40
r, 42, 40
r, 43, 41
b, 20, 42
b, 30, 42
g, 34, 42
g, 37, 42
b, 9, 43
r, 26, 43
r, 45, 43
g, 24, 44
r, 44, 44
b, 7, 45
b, 21, 45
r, 30, 45
g, 47, 45
g, 5, 46
g, 33, 46
r, 35, 46
g, 21, 47
b, 34, 47
b, 43, 47
g, 47, 47
r, 25, 48
r, 33, 48
r, 42, 48
r, 36, 49
r, 3, 0
g, 6, 0
r, 20, 0
r, 22, 0
r, 25, 0
g, 10, 1
r, 22, 1
b, 29, 1
r, 34, 1
r, 40, 1
r, 47, 1
r, 2, 2
g, 4, 2
r, 21, 2
g, 29, 2
r, 38, 2
r, 41, 2
b, 43, 2
b, 47, 2
r, 8, 3
r, 12, 3
r, 19, 3
g, 23, 3
g, 30, 3
g, 35, 3
r, 48, 3
g, 10, 4
b, 15, 4
b, 29, 4
g, 48, 4
g, 18, 5
g, 20, 5
r, 23, 5
g, 28, 5
g, 34, 5
g, 37, 5
r, 43, 5
b, 4, 6
r, 13, 6
b, 17, 6
g, 26, 6
r, 33, 6
g, 36, 6
r, 40, 6
g, 47, 6
g, 21, 7
r, 23, 7
b, 27, 7
r, 30, 7
r, 16, 8
r, 31, 8
r, 3, 9
g, 13, 9
b, 15, 9
b, 22, 9
g, 32, 9
r, 40, 9
g, 13, 10
r, 23, 10
b, 43, 10
r, 33, 11
g, 38, 11
r, 49, 11
g, 5, 12
g, 9, 12
g, 14, 12
r, 27, 12
r, 36, 12
g, 37, 12
b, 6, 13
r, 15, 13
b, 26, 13
r, 30, 13
r, 35, 13
g, 37, 13
g, 48, 13
g, 5, 14
r, 11, 14
g, 18, 14
g, 25, 14
g, 28, 14
g, 33, 14
g, 36, 14
r, 49, 14
g, 6, 15
g, 17, 15
g, 27, 15
b, 32, 15
r, 43, 15
g, 44, 15
r, 1, 16
b, 5, 16
b, 27, 16
b, 31, 16
r, 43, 16
r, 45, 16
r, 9, 17
b, 41, 9
g, 0, 49
r, 0, 0
r, 48, 49
r, 16, 25
g, 24, 48
b, 37, 31
r, 21, 4
g, 1, 17
b, 0, 33
r, 28, 17
r, 48, 22
b, 13, 39
r, 25, 35
g, 49, 35
b, 36, 45
b, 33, 0
g, 49, 0
b, 12, 12
g, 11, 0
g, 38, 19
b, 12, 49
g, 6, 25
b, 26, 26
g, 3, 8
r, 49, 12
r, 19, 17
g, 5, 42
g, 29, 7
g, 41, 1
r, 11, 31
g, 41, 39
r, 29, 42
b, 20, 41
b, 34, 13
b, 11, 19
r, 33, 24
b, 42, 26
g, 18, 32
g, 48, 42
g, 22, 11
r, 34, 37
g, 44, 17
b, 42, 47
b, 27, 1
r, 35, 6
g, 0, 24
g, 49, 28
b, 11, 6
r, 18, 48
g, 6, 49
g, 6, 3
g, 46, 5
b, 8, 36
r, 0, 39
b, 17, 0
g, 17, 8
g, 5, 13
b, 24, 21
g, 44, 31
g, 30, 33
g, 10, 44
g, 6, 18
b, 33, 18
g, 40, 14
r, 49, 17
b, 21, 25
g, 27, 11
r, 17, 13
r, 29, 22
g, 38, 24
b, 4, 31
b, 39, 35
r, 45, 37
g, 16, 43
b, 32, 47
g, 14, 3
g, 8, 10
g, 44, 12
r, 3, 21
g, 14, 34
g, 2, 45
g, 23, 0
b, 1, 4
g, 25, 5
r, 1, 12
r, 24, 16
b, 15, 18
b, 12, 24
r, 1, 28
b, 27, 30
g, 4, 37
b, 28, 38
b, 35, 41
b, 25, 43
b, 44, 43
r, 37, 49
b, 37, 0
g, 45, 1
g, 41, 5
r, 19, 21
r, 44, 21
g, 33, 28
r, 22, 32
b, 28, 48
b, 4, 0
b, 31, 3
b, 47, 9
g, 31, 10
g, 36, 10
r, 30, 14
g, 36, 16
b, 30, 26
b, 46, 26
r, 7, 29
r, 16, 29
r, 20, 29
g, 16, 37
b, 22, 38
b, 8, 40
g, 38, 3
r, 7, 6
g, 0, 7
r, 14, 7
g, 21, 8
b, 44, 8
b, 21, 14
r, 11, 15
g, 41, 20
g, 14, 21
r, 32, 21
r, 13, 27
b, 39, 27
r, 10, 28
b, 8, 32
b, 33, 32
r, 40, 32
g, 48, 32
g, 3, 34
r, 43, 34
b, 21, 35
g, 31, 36
b, 38, 38
b, 25, 39
b, 1, 42
g, 22, 44
b, 41, 44
g, 13, 45
b, 45, 46
g, 49, 46
g, 7, 0
g, 30, 0
g, 17, 3
r, 49, 3
r, 32, 6
g, 24, 8
b, 14, 15
g, 41, 17
b, 41, 23
r, 9, 24
g, 3, 25
r, 36, 28
g, 30, 29
b, 0, 36
r, 45, 40
b, 32, 42
r, 21, 48
r, 3, 49
g, 9, 49
g, 9, 2
r, 35, 2
g, 43, 3
b, 4, 5
r, 19, 6
b, 39, 7
g, 19, 10
g, 24, 13
r, 3, 15
r, 21, 19
r, 26, 19
r, 30, 19
r, 46, 19
b, 44, 24
r, 18, 27
b, 25, 32
b, 35, 34
r, 18, 35
r, 10, 38
b, 39, 41
b, 27, 45
b, 40, 49
g, 2, 1
r, 15, 1
g, 12, 2
g, 20, 2
r, 24, 2
r, 3, 3
r, 27, 4
g, 36, 4
b, 16, 5
b, 22, 6
b, 6, 8
g, 10, 8
b, 27, 8
r, 1, 9
g, 34, 9
g, 38, 9
r, 25, 10
b, 3, 11
b, 10, 11
g, 14, 11
b, 7, 12
b, 20, 12
r, 32, 12
g, 39, 12
r, 42, 13
b, 45, 14
r, 48, 14
g, 0, 15
g, 18, 15
g, 7, 16
b, 16, 16
r, 32, 16
g, 39, 16
b, 46, 16
r, 4, 17
g, 18, 19
r, 43, 19
r, 34, 20
r, 49, 20
b, 39, 21
g, 5, 22
r, 16, 22
b, 18, 23
b, 22, 23
g, 46, 23
r, 27, 24
r, 35, 25
b, 40, 25
g, 8, 26
r, 23, 26
r, 4, 27
r, 28, 27
g, 25, 29
g, 47, 29
b, 13, 30
g, 32, 30
b, 35, 30
r, 39, 30
r, 42, 30
b, 1, 31
b, 10, 33
b, 27, 33
g, 45, 33
g, 27, 36
b, 36, 36
g, 41, 36
b, 47, 36
g, 12, 37
g, 24, 37
b, 30, 39
g, 33, 39
g, 36, 39
r, 47, 39
r, 2, 40
g, 11, 40
b, 49, 40
r, 14, 41
g, 27, 41
r, 42, 41
b, 9, 42
r, 18, 42
r, 23, 42
b, 3, 43
r, 34, 43
b, 37, 43
g, 46, 44
g, 8, 45
r, 24, 45
b, 4, 46
r, 19, 46
g, 40, 46
b, 10, 47
r, 14, 47
b, 44, 48
g, 35, 0
r, 39, 0
r, 33, 2
g, 40, 3
g, 46, 3
g, 9, 4
g, 11, 4
g, 38, 5
r, 27, 6
g, 44, 6
g, 37, 7
b, 47, 7
g, 29, 9
g, 3, 13
r, 10, 13
b, 27, 13
g, 38, 14
b, 5, 15
g, 34, 15
g, 11, 17
r, 36, 18
g, 9, 19
b, 13, 19
b, 28, 19
b, 36, 20
g, 12, 21
r, 22, 21
g, 26, 21
g, 46, 21
r, 30, 24
b, 14, 25
r, 18, 25
b, 0, 26
r, 44, 26
b, 42, 28
b, 18, 29
b, 49, 30
g, 13, 32
g, 16, 32
b, 35, 32
g, 42, 32
b, 37, 33
b, 16, 35
b, 14, 36
b, 43, 36
b, 6, 37
b, 49, 37
r, 8, 38
b, 15, 39
g, 16, 41
r, 37, 41
r, 46, 42
b, 20, 43
b, 27, 43
b, 29, 44
g, 49, 44
b, 32, 45
r, 38, 45
g, 2, 47
r, 8, 47
b, 16, 48
r, 46, 48
r, 14, 49
r, 42, 0
g, 44, 0
g, 18, 1
b, 31, 1
b, 36, 1
g, 38, 1
b, 26, 2
b, 28, 2
r, 30, 2
b, 7, 4
r, 32, 4
r, 45, 4
r, 47, 4
r, 2, 5
g, 12, 5
g, 24, 6
g, 16, 7
b, 25, 7
g, 33, 7
r, 45, 7
g, 40, 8
b, 4, 9
g, 9, 9
r, 40, 10
g, 48, 10
r, 24, 11
b, 30, 11
g, 35, 11
g, 15, 12
r, 0, 13
g, 13, 13
b, 19, 13
b, 1, 14
r, 4, 14
r, 15, 14
g, 43, 14
b, 37, 15
g, 41, 15
r, 49, 15
g, 12, 16
b, 8, 17
r, 31, 17
r, 34, 17
b, 37, 17
b, 47, 17
b, 3, 18
g, 27, 18
g, 42, 18
b, 5, 19
b, 7, 19
g, 48, 19
r, 2, 20
g, 4, 20
g, 10, 20
r, 25, 20
g, 27, 20
r, 2, 22
g, 20, 22
b, 25, 22
b, 33, 22
r, 38, 22
g, 1, 23
r, 4, 23
g, 32, 23
r, 20, 24
b, 36, 24
b, 47, 24
b, 28, 25
r, 37, 25
g, 2, 26
r, 38, 26
b, 24, 27
g, 31, 27
g, 34, 27
r, 47, 27
b, 5, 28
b, 21, 28
r, 27, 28
b, 11, 29
b, 28, 29
r, 37, 29
b, 3, 30
r, 8, 30
g, 29, 30
g, 7, 31
r, 19, 31
g, 26, 31
b, 4, 33
b, 7, 33
b, 19, 33
b, 21, 33
r, 24, 33
b, 17, 34
g, 26, 34
b, 29, 34
g, 48, 34
b, 2, 35
b, 4, 35
b, 13, 35
r, 37, 35
g, 22, 36
r, 1, 37
g, 30, 37
b, 37, 37
r, 39, 37
b, 42, 37
r, 3, 38
g, 26, 38
g, 40, 38
r, 46, 38
r, 21, 39
g, 39, 39
g, 44, 39
b, 29, 40
b, 38, 40
b, 40, 40
r, 43, 40
b, 0, 41
r, 30, 41
b, 41, 42
r, 6, 43
g, 4, 44
g, 17, 44
g, 26, 44
r, 43, 44
r, 11, 45
b, 44, 45
r, 9, 46
g, 12, 46
b, 17, 47
r, 7, 48
g, 36, 48
b, 41, 48
g, 49, 48
g, 12, 0
g, 31, 0
b, 32, 0
b, 48, 0
b, 0, 1
r, 23, 1
b, 24, 1
g, 26, 1
b, 28, 1
r, 42, 1
b, 44, 1
r, 46, 1
r, 6, 2
r, 11, 2
g, 18, 2
g, 32, 2
r, 36, 2
b, 40, 2
r, 45, 2
g, 1, 3
g, 4, 3
g, 5, 3
b, 13, 3
b, 20, 3
r, 27, 3
b, 33, 3
r, 37, 3
g, 2, 4
b, 3, 4
b, 4, 4
g, 12, 4
r, 14, 4
b, 16, 4
b, 46, 4
r, 5, 5
r, 11, 5
r, 17, 5
g, 24, 5
r, 35, 5
r, 42, 5
g, 45, 5
g, 0, 6
g, 12, 6
g, 23, 6
r, 25, 6
g, 29, 6
b, 31, 6
b, 34, 6
b, 37, 6
g, 39, 6
g, 46, 6
b, 6, 7
b, 7, 7
b, 28, 7
g, 32, 7
g, 35, 7
b, 40, 7
r, 44, 7
g, 0, 8
r, 5, 8
r, 22, 8
b, 23, 8
b, 38, 8
g, 39, 8
b, 43, 8
b, 45, 8
g, 0, 9
b, 19, 9
b, 24, 9
r, 25, 9
r, 35, 9
g, 36, 9
r, 1, 10
g, 10, 10
b, 18, 10
r, 20, 10
g, 22, 10
r, 26, 10
b, 27, 10
g, 29, 10
b, 30, 10
b, 38, 10
b, 41, 10
b, 1, 11
b, 7, 11
b, 9, 11
b, 11, 11
r, 20, 11
r, 21, 11
b, 25, 11
r, 26, 11
r, 28, 11
b, 31, 11
g, 32, 11
g, 44, 11
r, 48, 11
b, 10, 12
g, 13, 12
g, 17, 12
r, 21, 12
b, 22, 12
b, 24, 12
r, 31, 12
b, 33, 12
r, 35, 12
g, 40, 12
b, 43, 12
g, 45, 12
r, 2, 13
r, 4, 13
b, 7, 13
r, 38, 44
r, 1, 0
r, 46, 0
r, 0, 40
r, 24, 19
g, 48, 24
r, 3, 20
b, 18, 47
r, 24, 0
b, 14, 31
g, 34, 30
b, 36, 11
g, 12, 8
b, 49, 38
g, 25, 38
g, 47, 12
b, 29, 49
b, 47, 49
r, 0, 10
b, 14, 19
g, 10, 41
r, 38, 21
r, 0, 29
g, 34, 2
b, 27, 9
b, 23, 28
g, 4, 48
g, 15, 0
r, 19, 12
r, 44, 32
b, 6, 34
r, 33, 38
b, 17, 39
r, 42, 6
g, 7, 14
g, 7, 26
b, 8, 1
b, 30, 15
r, 29, 25
r, 42, 16
r, 21, 6
g, 42, 38
r, 49, 18
b, 11, 47
g, 48, 6
g, 29, 43
b, 5, 6
g, 19, 22
g, 41, 27
b, 28, 31
g, 46, 43
b, 23, 44
g, 35, 49
b, 21, 34
b, 32, 20
r, 9, 21
r, 2, 15
r, 1, 35
g, 5, 39
b, 41, 0
g, 28, 3
g, 0, 5
r, 32, 8
b, 41, 11
r, 12, 13
b, 24, 14
r, 35, 16
g, 43, 21
g, 14, 24
g, 39, 32
g, 11, 35
b, 0, 45
g, 42, 49
b, 17, 4
b, 38, 4
b, 2, 25
g, 36, 25
g, 46, 28
g, 19, 30
g, 29, 36
g, 37, 36
g, 14, 43
g, 22, 49
b, 16, 15
b, 10, 29
g, 32, 46
r, 9, 5
b, 6, 10
r, 20, 16
r, 10, 17
g, 24, 24
r, 18, 26
g, 5, 30
r, 4, 43
r, 19, 43
b, 19, 0
r, 13, 4
b, 33, 34
g, 37, 40
g, 33, 42
r, 42, 42
g, 49, 2
g, 44, 3
b, 24, 4
g, 36, 7
b, 18, 8
r, 44, 9
b, 15, 10
b, 28, 18
r, 17, 33
r, 47, 34
r, 22, 40
r, 49, 45
r, 26, 46
g, 15, 49
b, 12, 1
g, 37, 1
b, 5, 2
r, 31, 4
b, 49, 9
r, 23, 11
r, 3, 12
g, 29, 12
b, 44, 13
r, 38, 15
b, 6, 17
r, 39, 18
g, 0, 21
r, 6, 22
b, 35, 22
b, 42, 24
b, 45, 25
r, 33, 26
r, 15, 27
b, 30, 28
r, 38, 28
g, 24, 31
g, 2, 32
b, 9, 32
b, 36, 33
g, 16, 36
g, 12, 38
b, 30, 40
b, 7, 42
g, 41, 45
g, 8, 46
b, 38, 48
r, 27, 0
b, 21, 3
g, 41, 3
b, 45, 6
b, 24, 7
g, 9, 8
g, 47, 15
b, 20, 19
b, 49, 21
g, 10, 26
r, 26, 28
g, 21, 37
b, 25, 41
g, 49, 42
g, 14, 46
b, 29, 46
b, 46, 46
b, 1, 48
b, 25, 49
b, 2, 3
g, 15, 6
g, 2, 7
g, 21, 9
b, 32, 13
b, 45, 19
b, 16, 21
b, 27, 23
b, 21, 26
r, 31, 32
g, 27, 34
g, 45, 36
r, 44, 40
r, 35, 44
b, 21, 46
r, 3, 1
g, 17, 1
b, 32, 1
r, 10, 2
r, 14, 2
r, 23, 2
r, 39, 2
g, 7, 3
r, 36, 3
b, 3, 5
b, 26, 5
g, 4, 8
b, 41, 8
r, 46, 8
g, 30, 9
g, 37, 9
g, 11, 10
g, 34, 10
b, 39, 10
b, 8, 11
b, 13, 11
r, 45, 11
g, 25, 12
b, 38, 12
r, 22, 13
r, 14, 14
b, 9, 15
r, 26, 15
r, 0, 16
r, 15, 17
g, 23, 17
g, 4, 18
b, 1, 19
g, 42, 19
g, 11, 20
b, 18, 20
b, 26, 20
b, 40, 20
g, 47, 20
g, 21, 21
b, 30, 21
r, 13, 22
b, 45, 22
g, 33, 23
g, 37, 23
r, 40, 23
b, 4, 24
b, 8, 24
b, 17, 24
g, 43, 26
b, 8, 28
b, 12, 28
b, 20, 28
r, 3, 29
g, 40, 29
b, 44, 29
r, 21, 31
b, 13, 33
r, 8, 35
r, 14, 35
g, 31, 35
r, 35, 35
r, 3, 36
r, 23, 36
b, 48, 36
b, 0, 37
g, 18, 37
b, 27, 37
b, 7, 38
g, 15, 38
b, 2, 39
r, 9, 39
r, 40, 39
b, 27, 40
r, 34, 40
g, 3, 41
r, 15, 41
b, 18, 41
b, 12, 42
r, 21, 42
b, 39, 42
g, 27, 44
g, 5, 45
r, 10, 45
r, 17, 45
b, 3, 46
r, 36, 46
b, 39, 46
b, 23, 47
b, 48, 47
g, 13, 48
g, 31, 48
r, 45, 48
r, 10, 49
g, 43, 0
r, 21, 1
g, 0, 3
r, 5, 4
b, 19, 4
g, 33, 4
b, 7, 5
g, 38, 6
b, 34, 7
g, 7, 8
r, 15, 8
b, 2, 10
b, 4, 10
r, 17, 10
g, 32, 10
g, 47, 10
r, 0, 12
g, 6, 12
r, 34, 12
g, 16, 13
b, 20, 14
b, 4, 15
b, 22, 15
b, 40, 15
b, 18, 16
b, 33, 16
g, 12, 17
r, 26, 17
r, 30, 17
r, 35, 18
r, 37, 18
b, 16, 19
b, 5, 20
r, 11, 22
r, 47, 22
r, 0, 23
g, 2, 23
g, 29, 23
g, 19, 24
b, 0, 25
b, 27, 25
b, 4, 26
g, 12, 26
b, 28, 28
r, 14, 29
r, 17, 30
b, 31, 30
g, 36, 30
b, 38, 30
r, 12, 31
b, 0, 32
b, 34, 32
g, 47, 32
b, 15, 33
r, 5, 36
b, 25, 36
r, 31, 37
g, 35, 38
r, 37, 38
b, 44, 38
r, 19, 39
b, 12, 40
r, 5, 41
b, 0, 42
r, 27, 42
g, 31, 42
g, 12, 44
b, 21, 44
g, 25, 44
b, 32, 44
r, 43, 45
g, 16, 47
b, 6, 48
r, 40, 48
g, 9, 0
r, 13, 0
b, 6, 1
r, 25, 1
g, 1, 2
b, 16, 2
b, 31, 2
g, 25, 3
b, 32, 3
r, 8, 4
r, 22, 4
b, 40, 4
g, 42, 4
g, 14, 5
g, 30, 5
b, 32, 5
g, 39, 5
r, 49, 5
r, 1, 6
g, 8, 6
b, 10, 6
b, 11, 7
g, 13, 7
g, 20, 7
b, 43, 7
b, 49, 7
g, 1, 8
r, 25, 8
r, 28, 8
r, 35, 8
r, 48, 8
b, 14, 9
r, 33, 9
r, 42, 9
g, 9, 10
r, 28, 10
r, 16, 11
b, 18, 11
b, 42, 12
r, 8, 13
b, 28, 13
g, 39, 13
r, 46, 13
r, 3, 14
b, 29, 14
b, 13, 15
b, 8, 16
r, 25, 16
g, 29, 16
r, 17, 17
r, 21, 17
b, 36, 17
g, 48, 17
b, 7, 18
b, 9, 18
b, 11, 18
b, 25, 18
