g, 2, 0
r, 0, 49
g, 37, 0
b, 17, 25
r, 26, 49
b, 49, 14
g, 19, 7
r, 0, 22
b, 33, 18
b, 47, 49
r, 13, 40
r, 30, 33
r, 0, 35
b, 8, 13
b, 49, 0
r, 37, 43
g, 30, 8
g, 43, 23
r, 8, 28
r, 16, 49
r, 22, 16
b, 40, 9
b, 12, 1
r, 22, 38
r, 0, 9
r, 26, 0
r, 26, 25
b, 8, 47
g, 49, 41
r, 10, 21
g, 15, 33
b, 38, 31
b, 47, 7
r, 28, 42
b, 1, 42
g, 41, 16
b, 8, 35
g, 33, 49
r, 16, 13
b, 23, 31
b, 49, 26
g, 7, 5
g, 21, 45
b, 33, 27
r, 42, 39
g, 7, 41
r, 18, 0
b, 0, 15
b, 0, 28
g, 13, 7
g, 43, 0
b, 17, 19
g, 25, 11
r, 33, 38
g, 35, 12
r, 37, 23
r, 41, 47
g, 5, 19
b, 24, 5
g, 28, 20
g, 31, 2
b, 47, 19
g, 36, 5
r, 4, 31
r, 13, 45
r, 21, 22
b, 42, 28
g, 0, 4
g, 4, 11
r, 4, 24
r, 12, 17
b, 12, 26
g, 18, 40
g, 21, 27
b, 29, 13
g, 40, 35
b, 49, 31
r, 3, 38
r, 11, 31
r, 18, 30
g, 27, 36
g, 35, 34
g, 40, 3
r, 43, 12
g, 46, 44
r, 4, 46
g, 9, 9
r, 12, 36
b, 19, 34
b, 22, 1
r, 27, 30
b, 32, 22
g, 37, 48
r, 38, 19
g, 46, 3
b, 4, 15
b, 6, 0
r, 17, 45
g, 24, 42
b, 26, 16
g, 32, 42
r, 37, 38
r, 42, 43
b, 49, 37
r, 4, 3
b, 11, 49
g, 12, 11
b, 14, 21
r, 15, 3
g, 15, 28
b, 24, 19
r, 28, 5
g, 30, 47
r, 34, 45
g, 39, 13
g, 39, 26
g, 43, 7
b, 45, 15
b, 46, 28
b, 49, 22
r, 1, 12
b, 1, 25
b, 2, 18
b, 3, 34
g, 6, 8
g, 7, 25
b, 8, 18
b, 9, 2
g, 10, 42
b, 15, 10
g, 15, 37
r, 19, 12
r, 19, 48
g, 21, 41
b, 26, 33
g, 26, 39
r, 27, 45
r, 32, 11
g, 32, 15
g, 32, 30
r, 34, 1
g, 36, 9
g, 41, 20
b, 44, 36
r, 46, 10
r, 46, 40
r, 49, 4
b, 0, 32
g, 1, 46
b, 3, 28
g, 4, 42
g, 7, 38
b, 10, 5
g, 18, 37
g, 19, 16
r, 21, 19
g, 22, 11
r, 22, 34
b, 22, 48
r, 24, 45
g, 25, 8
b, 29, 25
g, 29, 39
g, 30, 36
g, 31, 5
r, 38, 16
b, 40, 0
r, 43, 4
g, 46, 0
b, 46, 22
g, 49, 44
g, 2, 6
g, 10, 24
b, 15, 42
b, 19, 43
g, 22, 7
r, 23, 25
b, 25, 28
g, 26, 3
g, 26, 22
r, 28, 10
b, 34, 7
g, 35, 16
b, 35, 20
g, 35, 40
g, 42, 33
r, 44, 26
b, 44, 30
b, 44, 46
r, 47, 35
g, 49, 17
r, 0, 40
b, 0, 44
r, 1, 2
r, 2, 23
g, 2, 30
b, 2, 48
r, 3, 9
r, 3, 20
b, 5, 6
r, 5, 22
b, 5, 26
b, 5, 29
b, 5, 33
b, 5, 39
b, 5, 44
g, 6, 14
b, 6, 17
g, 6, 36
r, 7, 30
b, 8, 23
b, 8, 43
b, 9, 33
r, 9, 37
b, 9, 40
r, 10, 46
b, 11, 3
b, 11, 38
g, 12, 22
r, 12, 29
b, 13, 34
r, 14, 48
g, 15, 24
b, 15, 46
r, 16, 8
r, 17, 6
g, 17, 11
g, 18, 21
r, 18, 27
g, 20, 2
b, 20, 31
g, 20, 36
r, 21, 13
r, 22, 29
