r, 47, 0
b, 2, 0
b, 49, 49
g, 25, 14
b, 49, 24
b, 0, 22
g, 33, 35
b, 0, 48
r, 18, 0
b, 26, 49
g, 40, 13
g, 14, 23
r, 33, 1
r, 8, 12
r, 2, 36
r, 48, 37
g, 37, 24
b, 25, 26
r, 38, 46
b, 11, 49
b, 49, 10
b, 23, 35
g, 7, 28
r, 16, 9
b, 41, 32
b, 10, 1
r, 26, 6
r, 0, 11
b, 19, 45
g, 40, 5
g, 32, 18
g, 33, 10
g, 30, 42
b, 7, 20
g, 16, 30
b, 18, 17
g, 6, 42
b, 45, 18
g, 42, 40
b, 32, 28
r, 4, 6
g, 0, 30
r, 25, 0
g, 43, 25
b, 47, 31
r, 24, 41
b, 32, 49
g, 36, 40
g, 43, 49
g, 21, 22
r, 28, 32
g, 10, 34
r, 20, 5
b, 2, 16
r, 12, 18
r, 38, 18
b, 27, 21
r, 13, 44
b, 38, 0
b, 1, 43
b, 15, 4
r, 47, 5
r, 11, 8
b, 22, 30
g, 36, 31
b, 19, 38
r, 46, 45
g, 6, 47
r, 0, 4
b, 22, 9
r, 14, 13
b, 35, 14
g, 23, 18
g, 31, 23
r, 5, 24
g, 4, 32
g, 29, 37
g, 34, 44
b, 17, 49
b, 43, 2
g, 29, 3
r, 43, 10
b, 30, 13
b, 10, 25
b, 19, 27
g, 44, 35
r, 7, 37
g, 8, 5
b, 34, 5
b, 30, 7
g, 39, 9
g, 49, 19
b, 42, 21
g, 1, 26
g, 40, 28
g, 11, 30
b, 15, 34
b, 47, 41
r, 25, 45
b, 6, 0
r, 18, 13
b, 49, 14
b, 42, 45
b, 21, 49
r, 22, 2
g, 46, 12
r, 5, 14
b, 43, 15
g, 9, 16
r, 27, 17
g, 16, 20
g, 35, 20
r, 29, 26
r, 45, 28
r, 20, 33
r, 38, 34
b, 40, 37
g, 10, 39
b, 16, 42
g, 30, 46
b, 36, 49
b, 14, 1
r, 43, 6
g, 36, 8
b, 3, 9
g, 4, 21
b, 10, 21
g, 18, 24
b, 15, 26
g, 35, 27
r, 25, 31
g, 31, 31
g, 45, 38
r, 1, 39
g, 33, 41
g, 20, 42
b, 9, 43
b, 22, 46
r, 29, 0
g, 26, 3
b, 23, 5
b, 37, 5
b, 8, 9
r, 26, 9
g, 11, 12
b, 46, 15
b, 0, 19
r, 40, 24
r, 49, 27
r, 4, 28
g, 7, 34
r, 26, 35
g, 36, 37
g, 23, 38
g, 13, 41
g, 16, 45
r, 39, 49
b, 4, 2
b, 12, 3
r, 18, 3
b, 13, 6
b, 17, 6
g, 13, 10
g, 5, 11
b, 37, 11
r, 27, 12
g, 0, 14
b, 32, 15
b, 14, 16
g, 40, 16
r, 19, 20
r, 30, 20
b, 47, 21
b, 8, 23
r, 25, 23
b, 45, 23
g, 33, 25
r, 13, 28
b, 43, 30
b, 49, 33
g, 12, 36
r, 31, 39
g, 28, 40
b, 44, 42
b, 40, 43
r, 3, 45
g, 9, 47
g, 13, 47
r, 34, 47
g, 21, 0
r, 40, 1
r, 8, 2
g, 37, 2
r, 46, 2
r, 35, 3
g, 48, 3
b, 10, 4
b, 28, 5
g, 49, 6
b, 15, 7
g, 19, 7
g, 46, 7
g, 31, 9
g, 24, 10
r, 15, 11
r, 2, 12
g, 33, 13
r, 12, 14
g, 28, 14
b, 17, 15
g, 48, 16
g, 8, 18
r, 20, 18
g, 40, 19
b, 22, 20
g, 44, 20
r, 33, 21
r, 36, 22
r, 39, 22
r, 3, 23
g, 11, 23
r, 28, 23
r, 22, 24
r, 7, 25
r, 20, 25
r, 41, 26
g, 9, 27
b, 27, 27
b, 17, 28
r, 24, 28
r, 37, 28
g, 2, 29
r, 34, 29
r, 6, 31
b, 9, 31
g, 39, 31
r, 1, 32
r, 12, 32
b, 34, 33
r, 5, 35
b, 19, 35
r, 30, 35
b, 21, 36
r, 34, 38
g, 6, 39
g, 38, 39
g, 15, 40
b, 18, 40
b, 26, 42
r, 37, 42
r, 28, 43
g, 32, 43
r, 7, 44
g, 1, 46
g, 48, 46
r, 20, 47
r, 28, 47
b, 40, 47
r, 45, 47
b, 2, 49
g, 8, 49
g, 8, 0
b, 36, 0
r, 45, 0
r, 16, 1
g, 0, 2
g, 2, 2
b, 24, 3
b, 43, 4
b, 21, 7
r, 23, 7
b, 33, 8
b, 5, 9
g, 35, 10
g, 17, 11
r, 39, 11
b, 48, 12
b, 37, 13
b, 4, 16
r, 23, 16
r, 38, 16
r, 0, 17
b, 16, 17
b, 25, 17
g, 43, 17
b, 2, 18
b, 10, 18
g, 14, 18
r, 30, 18
b, 34, 18
g, 47, 18
g, 27, 19
b, 12, 20
b, 37, 20
g, 23, 22
g, 49, 22
b, 43, 23
r, 47, 23
r, 16, 24
g, 35, 24
r, 31, 25
r, 3, 26
b, 5, 26
b, 17, 26
r, 37, 26
r, 45, 26
g, 43, 27
r, 15, 28
r, 22, 28
r, 47, 28
g, 19, 29
g, 4, 30
b, 14, 30
r, 28, 30
r, 41, 30
b, 43, 32
b, 18, 33
b, 23, 33
g, 25, 33
b, 47, 33
r, 12, 34
g, 40, 34
g, 28, 35
g, 36, 35
g, 42, 35
b, 46, 35
g, 10, 36
b, 15, 36
g, 5, 37
b, 26, 37
g, 38, 37
g, 17, 38
b, 21, 38
g, 43, 38
g, 3, 39
b, 48, 39
g, 26, 40
r, 11, 41
g, 49, 41
b, 4, 42
b, 11, 43
r, 42, 43
b, 37, 44
g, 44, 44
r, 28, 45
g, 40, 45
b, 26, 47
r, 43, 47
b, 13, 49
g, 19, 49
r, 23, 49
r, 41, 49
r, 34, 0
r, 7, 1
b, 20, 1
g, 30, 1
g, 35, 1
r, 48, 1
r, 17, 2
r, 19, 2
