r, 3, 0
b, 5, 0
b, 6, 0
g, 8, 0
b, 10, 0
b, 18, 0
g, 20, 0
b, 21, 0
r, 22, 0
b, 25, 0
g, 26, 0
g, 29, 0
r, 34, 0
r, 36, 0
r, 38, 0
r, 40, 0
g, 45, 0
b, 47, 0
r, 4, 1
b, 7, 1
b, 9, 1
b, 10, 1
g, 11, 1
r, 14, 1
b, 16, 1
b, 20, 1
r, 22, 1
r, 29, 1
b, 30, 1
g, 33, 1
g, 34, 1
g, 35, 1
g, 39, 1
b, 40, 1
g, 43, 1
b, 47, 1
g, 48, 1
b, 0, 2
g, 2, 2
b, 3, 2
r, 4, 2
g, 8, 2
r, 17, 2
g, 19, 2
b, 21, 2
r, 22, 2
b, 25, 2
g, 27, 2
g, 29, 2
g, 37, 2
r, 38, 2
g, 41, 2
r, 42, 2
b, 43, 2
r, 46, 2
r, 47, 2
b, 8, 3
r, 9, 3
b, 11, 3
b, 12, 3
b, 15, 3
r, 18, 3
r, 19, 3
b, 23, 3
g, 24, 3
b, 26, 3
r, 29, 3
g, 30, 3
r, 34, 3
b, 35, 3
r, 47, 3
b, 48, 3
g, 0, 4
g, 10, 4
r, 15, 4
g, 28, 4
g, 29, 4
g, 35, 4
b, 39, 4
b, 41, 4
g, 43, 4
r, 48, 4
b, 49, 4
b, 8, 5
b, 10, 5
g, 13, 5
r, 18, 5
g, 19, 5
b, 20, 5
b, 22, 5
g, 23, 5
g, 27, 5
b, 28, 5
g, 29, 5
g, 33, 5
g, 34, 5
b, 36, 5
b, 37, 5
r, 40, 5
b, 43, 5
r, 44, 5
b, 47, 5
b, 3, 6
b, 4, 6
r, 13, 6
g, 16, 6
r, 17, 6
b, 18, 6
g, 20, 6
r, 26, 6
g, 28, 6
g, 30, 6
r, 33, 6
r, 36, 6
r, 40, 6
r, 41, 6
b, 43, 6
g, 47, 6
b, 49, 6
g, 5, 7
b, 15, 7
b, 17, 7
r, 19, 7
g, 21, 7
b, 22, 7
g, 23, 7
b, 26, 7
g, 27, 7
b, 30, 7
g, 31, 7
r, 46, 7
g, 11, 8
g, 14, 8
r, 16, 8
g, 20, 8
g, 29, 8
b, 31, 8
b, 33, 8
r, 36, 8
g, 2, 9
b, 3, 9
b, 5, 9
b, 8, 9
r, 10, 9
g, 12, 9
b, 13, 9
b, 15, 9
r, 16, 9
r, 22, 9
r, 23, 9
g, 26, 9
r, 31, 9
g, 32, 9
g, 39, 9
g, 40, 9
g, 3, 10
r, 13, 10
b, 14, 10
b, 23, 10
r, 24, 10
b, 33, 10
b, 35, 10
g, 43, 10
g, 49, 10
b, 0, 11
r, 5, 11
g, 15, 11
b, 17, 11
b, 33, 11
g, 37, 11
r, 38, 11
r, 39, 11
b, 43, 11
b, 49, 11
r, 2, 12
b, 5, 12
g, 8, 12
r, 9, 12
b, 11, 12
b, 14, 12
g, 16, 12
r, 26, 12
g, 27, 12
b, 28, 12
b, 30, 12
r, 36, 12
g, 37, 12
g, 41, 12
r, 46, 12
g, 48, 12
r, 1, 13
r, 6, 13
g, 9, 13
r, 14, 13
r, 15, 13
g, 18, 13
b, 26, 13
b, 30, 13
g, 31, 13
b, 33, 13
g, 35, 13
g, 36, 13
g, 37, 13
g, 38, 13
r, 40, 13
r, 47, 13
g, 48, 13
r, 49, 13
g, 0, 14
b, 5, 14
g, 6, 14
g, 11, 14
r, 12, 14
g, 18, 14
b, 19, 14
g, 25, 14
r, 27, 14
r, 28, 14
r, 33, 14
r, 35, 14
g, 36, 14
r, 37, 14
r, 39, 14
r, 41, 14
r, 49, 14
r, 1, 15
g, 6, 15
b, 8, 15
b, 15, 15
r, 17, 15
r, 25, 15
g, 27, 15
r, 28, 15
r, 31, 15
b, 32, 15
g, 33, 15
r, 42, 15
r, 43, 15
b, 44, 15
r, 46, 15
b, 1, 16
r, 2, 16
b, 4, 16
r, 5, 16
g, 9, 16
g, 14, 16
g, 17, 16
b, 23, 16
b, 26, 16
