r, 0, 48
b, 0, 2
b, 36, 49
g, 17, 26
b, 25, 0
b, 49, 33
g, 0, 20
b, 18, 49
r, 33, 29
b, 47, 0
g, 13, 10
g, 27, 15
r, 5, 35
r, 49, 49
r, 36, 5
r, 23, 38
g, 10, 0
b, 38, 39
r, 49, 23
b, 13, 41
b, 35, 20
b, 0, 11
g, 27, 49
r, 18, 17
b, 10, 21
b, 41, 26
r, 25, 23
r, 47, 41
b, 21, 7
g, 9, 48
g, 49, 10
g, 2, 28
g, 12, 32
b, 30, 42
g, 29, 8
b, 25, 31
g, 6, 15
b, 43, 6
g, 36, 13
b, 4, 42
r, 18, 0
g, 42, 33
r, 42, 46
g, 40, 0
b, 5, 7
r, 30, 35
b, 8, 27
g, 18, 33
g, 24, 44
g, 34, 0
r, 47, 28
g, 48, 16
r, 44, 20
b, 18, 39
r, 37, 44
r, 5, 0
b, 29, 3
r, 15, 4
b, 10, 5
b, 39, 9
b, 13, 17
r, 23, 18
r, 29, 20
b, 5, 21
g, 32, 24
b, 10, 37
r, 43, 38
g, 49, 4
r, 31, 13
b, 39, 17
r, 39, 22
b, 27, 27
g, 38, 31
g, 36, 35
r, 9, 43
g, 16, 45
g, 31, 47
g, 24, 10
b, 9, 12
b, 20, 21
g, 14, 23
r, 36, 26
b, 22, 28
b, 15, 36
b, 2, 38
g, 17, 11
r, 1, 15
g, 45, 24
b, 13, 28
b, 6, 31
g, 1, 32
g, 48, 37
b, 46, 45
g, 5, 46
g, 13, 49
g, 33, 8
b, 43, 10
b, 5, 11
r, 2, 24
b, 29, 31
r, 26, 35
b, 34, 39
b, 0, 44
b, 23, 49
r, 21, 2
g, 43, 2
r, 26, 6
b, 17, 7
g, 46, 12
r, 40, 13
g, 9, 17
g, 32, 18
r, 16, 20
r, 11, 25
r, 43, 29
r, 16, 30
b, 6, 39
g, 26, 40
b, 20, 42
g, 28, 45
b, 44, 49
b, 14, 1
r, 37, 2
g, 24, 3
b, 40, 5
g, 46, 7
b, 8, 9
g, 28, 12
b, 14, 13
g, 19, 14
r, 49, 19
g, 22, 24
g, 5, 26
r, 19, 29
g, 9, 30
g, 46, 31
b, 23, 34
b, 39, 34
r, 19, 36
g, 33, 36
b, 29, 38
b, 44, 42
b, 33, 43
r, 40, 43
g, 21, 45
b, 34, 46
b, 39, 47
r, 29, 0
r, 18, 3
r, 33, 5
g, 36, 8
r, 49, 13
g, 26, 18
g, 17, 23
g, 28, 23
g, 35, 23
r, 22, 31
b, 9, 40
b, 23, 41
r, 16, 42
b, 13, 44
b, 2, 0
g, 8, 2
g, 12, 3
b, 13, 6
r, 11, 8
g, 2, 9
b, 33, 11
b, 11, 14
g, 33, 15
r, 3, 17
r, 45, 17
b, 23, 21
b, 47, 21
r, 42, 22
b, 7, 23
g, 20, 26
r, 24, 26
b, 49, 26
b, 36, 29
g, 34, 33
r, 10, 34
g, 44, 35
b, 40, 37
b, 13, 38
r, 36, 41
g, 2, 46
g, 33, 49
r, 41, 49
g, 22, 0
r, 3, 2
r, 27, 2
g, 46, 2
r, 34, 3
r, 19, 5
g, 22, 5
b, 28, 5
b, 47, 5
g, 3, 6
b, 30, 6
g, 14, 8
g, 16, 9
g, 22, 9
g, 26, 9
r, 31, 9
r, 35, 10
g, 37, 11
r, 2, 12
g, 26, 13
b, 15, 15
g, 46, 15
g, 31, 16
r, 0, 17
g, 20, 18
b, 47, 18
g, 8, 19
r, 12, 19
r, 40, 19
r, 38, 20
r, 27, 21
g, 31, 21
r, 3, 22
r, 37, 24
r, 40, 24
r, 43, 25
r, 1, 26
g, 29, 26
b, 31, 28
b, 40, 28
r, 4, 29
r, 0, 30
g, 41, 30
r, 4, 32
r, 7, 34
b, 16, 34
g, 20, 34
r, 32, 34
r, 12, 35
b, 1, 36
r, 7, 37
b, 35, 37
r, 31, 39
b, 45, 39
r, 1, 40
g, 15, 40
g, 42, 40
g, 25, 42
b, 2, 43
b, 6, 44
r, 31, 44
r, 23, 46
g, 48, 46
r, 19, 47
g, 26, 47
g, 45, 47
r, 29, 48
r, 2, 49
b, 8, 0
r, 20, 0
b, 36, 0
g, 38, 0
g, 45, 0
b, 16, 1
r, 41, 2
r, 0, 4
g, 43, 4
g, 8, 5
b, 49, 6
b, 19, 7
b, 23, 7
r, 5, 9
b, 15, 11
b, 39, 11
g, 11, 12
g, 6, 13
r, 33, 13
b, 38, 13
b, 8, 15
b, 17, 15
r, 25, 15
r, 23, 16
r, 16, 17
b, 43, 17
b, 30, 18
g, 34, 18
b, 33, 20
b, 8, 21
g, 0, 22
r, 37, 22
b, 5, 23
g, 9, 23
g, 11, 23
b, 47, 23
b, 7, 25
g, 9, 25
g, 3, 26
b, 15, 26
r, 32, 26
r, 34, 26
g, 45, 26
r, 10, 27
r, 43, 27
b, 15, 28
b, 17, 28
r, 24, 28
r, 45, 28
g, 6, 29
r, 2, 30
r, 11, 30
r, 14, 30
g, 31, 31
g, 36, 31
b, 43, 31
r, 48, 31
r, 10, 32
b, 25, 33
b, 47, 33
b, 28, 35
g, 42, 35
b, 46, 35
r, 21, 36
g, 5, 37
g, 26, 37
g, 38, 37
g, 21, 38
b, 48, 39
g, 28, 40
b, 11, 41
g, 33, 41
b, 38, 41
g, 49, 41
g, 6, 42
b, 11, 43
g, 28, 43
g, 35, 43
b, 42, 43
g, 44, 44
r, 19, 45
g, 40, 45
b, 0, 46
b, 7, 46
r, 13, 47
b, 21, 47
g, 37, 47
r, 11, 48
g, 20, 49
b, 39, 49
r, 4, 1
b, 7, 1
g, 9, 1
r, 11, 1
r, 30, 1
r, 33, 1
r, 35, 1
b, 39, 1
g, 48, 1
g, 17, 2
r, 19, 2
r, 25, 2
r, 9, 3
r, 26, 3
r, 47, 3
r, 35, 4
g, 39, 4
b, 41, 4
g, 44, 5
b, 16, 6
r, 18, 6
b, 20, 6
r, 41, 6
b, 15, 7
b, 27, 7
b, 31, 7
r, 20, 8
g, 10, 9
b, 12, 9
b, 3, 10
g, 16, 12
g, 30, 12
b, 41, 12
b, 48, 12
g, 1, 13
g, 18, 13
r, 47, 13
g, 0, 14
r, 5, 14
g, 28, 14
r, 35, 14
g, 37, 14
g, 39, 14
r, 41, 14
r, 2, 16
r, 4, 16
g, 14, 16
g, 26, 16
b, 38, 16
g, 40, 16
r, 44, 16
r, 22, 17
g, 25, 17
r, 27, 17
r, 1, 18
g, 10, 18
r, 14, 18
g, 17, 18
g, 38, 18
r, 44, 18
r, 22, 19
r, 27, 19
g, 31, 19
b, 36, 19
r, 6, 20
r, 19, 20
b, 46, 20
r, 17, 21
b, 21, 22
g, 26, 22
r, 31, 23
r, 43, 23
b, 10, 24
g, 16, 24
g, 18, 24
g, 29, 24
g, 19, 25
r, 23, 25
r, 31, 25
g, 33, 25
r, 39, 25
b, 0, 27
r, 6, 27
b, 16, 27
r, 19, 27
b, 35, 27
r, 37, 27
r, 7, 28
b, 9, 28
r, 34, 28
g, 23, 29
g, 7, 30
g, 20, 30
r, 24, 30
r, 28, 30
g, 30, 30
g, 37, 30
g, 40, 31
r, 24, 32
r, 26, 32
r, 28, 32
r, 30, 32
g, 41, 32
g, 2, 33
b, 5, 33
b, 41, 34
g, 34, 35
b, 40, 35
r, 4, 36
r, 6, 36
b, 11, 36
g, 49, 36
b, 20, 37
r, 9, 38
b, 11, 38
b, 17, 38
r, 19, 38
b, 41, 38
b, 3, 39
r, 10, 39
r, 14, 39
g, 20, 39
r, 5, 40
r, 7, 40
b, 19, 40
b, 32, 40
g, 35, 40
g, 29, 41
b, 43, 41
r, 34, 42
r, 37, 42
g, 15, 43
r, 21, 43
b, 26, 43
b, 45, 43
r, 8, 44
g, 34, 44
g, 39, 44
g, 1, 45
r, 3, 45
g, 25, 45
b, 30, 45
b, 33, 45
g, 38, 46
r, 6, 47
r, 28, 47
r, 43, 47
r, 47, 47
r, 25, 48
g, 34, 48
r, 42, 48
r, 8, 49
r, 3, 0
g, 6, 0
r, 21, 0
b, 26, 0
r, 10, 1
r, 20, 1
r, 22, 1
r, 29, 1
g, 34, 1
r, 40, 1
g, 43, 1
r, 47, 1
r, 2, 2
b, 4, 2
b, 22, 2
r, 29, 2
r, 38, 2
r, 42, 2
g, 47, 2
g, 8, 3
g, 11, 3
r, 15, 3
g, 19, 3
b, 23, 3
b, 30, 3
g, 35, 3
g, 48, 3
g, 10, 4
r, 28, 4
g, 29, 4
g, 48, 4
g, 13, 5
r, 18, 5
b, 20, 5
r, 23, 5
b, 27, 5
g, 29, 5
r, 34, 5
g, 37, 5
r, 43, 5
g, 4, 6
g, 17, 6
r, 28, 6
b, 33, 6
r, 36, 6
r, 40, 6
r, 47, 6
r, 22, 7
g, 26, 7
b, 30, 7
b, 16, 8
g, 31, 8
r, 3, 9
g, 13, 9
r, 15, 9
b, 23, 9
r, 32, 9
g, 40, 9
r, 14, 10
g, 23, 10
g, 33, 10
g, 38, 11
r, 43, 11
r, 49, 11
g, 5, 12
b, 8, 12
r, 14, 12
b, 26, 12
r, 27, 12
r, 36, 12
g, 37, 12
g, 9, 13
g, 15, 13
r, 30, 13
g, 35, 13
g, 37, 13
g, 48, 13
g, 6, 14
g, 12, 14
r, 18, 14
g, 25, 14
g, 27, 14
g, 33, 14
b, 36, 14
r, 49, 14
g, 28, 15
r, 31, 15
b, 32, 15
b, 42, 15
b, 44, 15
r, 1, 16
r, 5, 16
r, 9, 16
b, 17, 16
g, 27, 16
r, 43, 16
r, 45, 16
r, 0, 18
g, 2, 18
b, 8, 18
r, 12, 18
g, 13, 18
b, 19, 18
r, 21, 18
r, 22, 18
b, 24, 18
r, 31, 18
g, 45, 18
b, 48, 18
b, 0, 19
g, 17, 19
b, 23, 19
g, 34, 19
g, 35, 19
b, 39, 19
g, 7, 20
b, 8, 20
g, 12, 20
r, 17, 20
r, 20, 20
g, 22, 20
g, 28, 20
g, 30, 20
r, 31, 20
g, 37, 20
r, 39, 20
b, 4, 21
b, 4, 46
b, 49, 0
r, 0, 0
b, 49, 48
g, 24, 21
g, 47, 24
g, 1, 23
r, 27, 43
g, 23, 0
b, 36, 10
b, 14, 33
r, 11, 11
g, 39, 36
g, 16, 48
b, 49, 12
r, 35, 25
g, 0, 35
g, 37, 49
g, 12, 22
b, 25, 32
r, 11, 0
b, 25, 10
g, 49, 34
g, 35, 0
b, 1, 10
g, 41, 17
g, 18, 15
g, 31, 17
g, 7, 29
b, 8, 39
g, 17, 5
r, 42, 5
b, 19, 41
g, 46, 41
r, 5, 17
r, 18, 27
g, 33, 32
b, 35, 42
b, 42, 30
r, 24, 49
g, 5, 5
b, 31, 6
g, 10, 47
g, 41, 23
g, 0, 41
r, 27, 26
g, 30, 37
g, 41, 44
g, 47, 7
b, 43, 12
g, 47, 17
r, 32, 47
r, 28, 1
b, 24, 5
b, 12, 6
r, 19, 10
b, 30, 11
g, 0, 15
b, 12, 16
b, 36, 16
b, 6, 24
b, 0, 28
r, 48, 29
b, 19, 32
g, 24, 37
g, 13, 40
r, 17, 0
r, 42, 0
g, 24, 16
r, 19, 21
b, 30, 22
b, 12, 27
b, 44, 48
b, 0, 49
g, 7, 13
g, 37, 29
r, 29, 30
g, 4, 33
b, 20, 46
b, 38, 3
r, 9, 19
r, 15, 19
r, 34, 20
g, 16, 37
b, 3, 38
b, 46, 3
g, 1, 4
r, 15, 12
g, 22, 26
r, 45, 33
g, 43, 37
b, 40, 40
b, 31, 41
r, 5, 42
g, 23, 42
g, 28, 48
r, 4, 0
r, 35, 6
b, 31, 26
r, 10, 33
b, 34, 37
b, 10, 43
r, 16, 44
g, 49, 44
g, 20, 2
r, 32, 2
b, 14, 3
g, 9, 4
b, 39, 7
b, 22, 8
b, 22, 12
g, 39, 12
b, 3, 13
g, 27, 13
b, 34, 13
g, 27, 18
g, 38, 19
g, 44, 19
g, 49, 20
r, 15, 25
r, 39, 26
g, 44, 26
b, 4, 27
g, 37, 33
b, 21, 35
r, 27, 35
g, 6, 49
r, 27, 4
g, 0, 7
b, 28, 7
r, 6, 8
b, 43, 8
r, 2, 20
r, 16, 22
g, 26, 29
g, 3, 30
r, 13, 30
g, 30, 33
b, 42, 34
r, 12, 37
b, 47, 38
g, 38, 43
g, 13, 45
r, 24, 45
r, 7, 0
r, 39, 0
r, 49, 3
r, 30, 14
b, 18, 18
r, 41, 20
b, 38, 22
b, 9, 24
r, 7, 32
r, 22, 32
b, 8, 36
b, 0, 38
b, 27, 38
g, 43, 40
r, 16, 41
g, 46, 44
g, 35, 45
r, 41, 47
r, 3, 49
r, 3, 8
g, 10, 8
b, 17, 8
b, 8, 10
b, 41, 10
g, 10, 14
b, 45, 14
r, 49, 15
g, 2, 17
g, 21, 19
r, 46, 21
b, 22, 23
b, 33, 28
g, 16, 29
b, 20, 29
b, 40, 32
r, 17, 34
g, 21, 39
r, 36, 39
b, 49, 40
r, 2, 44
g, 8, 45
g, 12, 49
g, 30, 0
b, 2, 1
r, 15, 1
g, 44, 1
b, 6, 2
r, 12, 2
g, 24, 2
r, 36, 2
r, 40, 2
r, 3, 3
b, 43, 3
g, 21, 4
r, 45, 5
b, 7, 6
b, 19, 6
g, 14, 7
r, 25, 7
r, 33, 7
b, 29, 9
g, 34, 9
r, 38, 9
r, 48, 10
r, 32, 12
g, 13, 13
g, 17, 13
b, 20, 13
g, 24, 13
b, 41, 13
r, 38, 14
r, 14, 15
b, 7, 16
b, 16, 16
b, 28, 16
g, 39, 16
g, 20, 17
b, 34, 17
g, 6, 19
b, 30, 19
g, 13, 20
g, 32, 21
b, 5, 22
g, 48, 22
g, 18, 23
r, 13, 24
r, 20, 24
g, 33, 24
b, 3, 25
r, 8, 26
g, 24, 27
r, 47, 27
b, 10, 28
r, 18, 30
r, 32, 30
b, 35, 30
r, 39, 30
b, 1, 31
g, 11, 31
g, 44, 31
r, 49, 31
b, 16, 32
r, 2, 34
g, 24, 34
b, 34, 34
r, 13, 35
b, 47, 35
g, 36, 36
r, 6, 37
r, 49, 37
g, 10, 38
g, 38, 38
g, 15, 39
g, 25, 39
g, 29, 39
r, 33, 39
g, 2, 40
g, 9, 41
b, 37, 41
g, 29, 42
g, 48, 42
r, 18, 43
b, 44, 43
g, 22, 44
b, 45, 46
g, 2, 47
g, 14, 47
r, 19, 48
g, 22, 48
b, 9, 49
b, 40, 49
b, 46, 49
g, 32, 0
r, 37, 0
g, 26, 1
g, 46, 1
r, 9, 2
b, 18, 2
r, 30, 2
b, 7, 4
r, 11, 4
b, 32, 4
b, 36, 4
b, 38, 5
g, 22, 6
g, 37, 7
b, 45, 7
g, 22, 10
b, 27, 10
b, 3, 11
b, 1, 12
b, 45, 12
b, 5, 13
b, 22, 14
r, 43, 14
b, 3, 15
g, 5, 15
r, 34, 15
r, 41, 15
b, 44, 17
b, 49, 17
b, 36, 18
g, 11, 19
b, 46, 19
r, 4, 20
g, 27, 20
r, 36, 20
b, 22, 21
r, 44, 21
r, 27, 24
r, 30, 24
g, 38, 24
g, 44, 24
b, 17, 25
b, 0, 26
g, 42, 26
b, 42, 28
b, 37, 31
r, 27, 32
b, 35, 32
r, 42, 32
r, 0, 33
r, 19, 34
r, 4, 35
g, 15, 35
g, 41, 36
g, 14, 37
b, 45, 37
g, 40, 38
r, 11, 40
g, 21, 41
b, 27, 41
g, 2, 42
r, 41, 42
g, 20, 43
r, 25, 43
b, 4, 44
g, 29, 44
g, 11, 45
r, 27, 45
g, 32, 45
b, 38, 45
b, 18, 46
r, 49, 46
r, 8, 47
g, 24, 47
b, 14, 49
g, 31, 1
r, 38, 1
g, 41, 1
b, 45, 2
r, 5, 3
r, 17, 3
b, 31, 3
b, 33, 3
b, 4, 4
g, 16, 4
g, 47, 4
b, 2, 5
b, 27, 6
g, 29, 6
r, 44, 6
g, 46, 6
g, 16, 7
r, 24, 8
g, 27, 8
r, 40, 8
g, 0, 9
b, 4, 9
b, 9, 9
r, 47, 9
g, 10, 10
r, 31, 10
g, 7, 11
r, 9, 11
b, 14, 11
b, 20, 11
b, 24, 11
r, 26, 11
g, 28, 11
r, 35, 11
b, 44, 11
g, 10, 12
g, 12, 12
r, 0, 13
b, 1, 14
b, 4, 14
r, 15, 14
b, 40, 14
b, 48, 14
r, 11, 15
b, 37, 15
r, 19, 16
g, 32, 16
g, 46, 16
r, 8, 17
g, 11, 17
b, 37, 17
b, 3, 18
b, 16, 18
b, 33, 18
r, 42, 18
b, 19, 19
g, 26, 19
b, 28, 19
g, 48, 19
b, 10, 20
b, 25, 20
b, 43, 20
r, 3, 21
g, 14, 21
r, 26, 21
g, 39, 21
b, 2, 22
r, 20, 22
b, 25, 22
r, 33, 22
g, 4, 23
g, 32, 23
r, 46, 23
r, 0, 24
g, 36, 24
g, 5, 25
b, 12, 25
b, 21, 25
b, 26, 25
r, 28, 25
b, 37, 25
r, 40, 25
b, 2, 26
r, 13, 26
g, 46, 26
g, 28, 27
g, 32, 27
r, 34, 27
r, 5, 28
b, 21, 28
r, 27, 28
g, 36, 28
b, 49, 28
r, 11, 29
g, 28, 29
b, 30, 29
g, 8, 30
g, 27, 30
g, 47, 30
b, 4, 31
b, 26, 31
b, 13, 32
r, 48, 32
b, 21, 33
g, 26, 34
b, 29, 34
r, 18, 35
b, 25, 35
r, 37, 35
r, 22, 36
r, 26, 36
g, 31, 36
g, 1, 37
r, 4, 37
b, 37, 37
r, 22, 38
g, 39, 39
g, 41, 39
g, 44, 39
b, 46, 39
b, 38, 40
r, 45, 40
b, 47, 40
r, 14, 41
g, 39, 41
b, 42, 41
b, 32, 42
g, 45, 42
r, 3, 43
b, 6, 43
b, 34, 43
r, 9, 44
r, 26, 44
r, 43, 44
g, 44, 45
r, 9, 46
r, 12, 46
g, 40, 46
g, 17, 47
g, 46, 47
g, 7, 48
r, 36, 48
g, 48, 49
b, 12, 0
b, 31, 0
b, 33, 0
g, 44, 0
g, 48, 0
b, 0, 1
b, 18, 1
b, 23, 1
g, 24, 1
g, 27, 1
b, 36, 1
r, 42, 1
g, 45, 1
r, 11, 2
r, 26, 2
b, 28, 2
b, 33, 2
g, 35, 2
b, 1, 3
b, 4, 3
g, 6, 3
b, 13, 3
b, 20, 3
r, 27, 3
r, 37, 3
g, 40, 3
r, 2, 4
g, 3, 4
b, 12, 4
r, 14, 4
g, 45, 4
r, 46, 4
b, 4, 5
g, 11, 5
b, 12, 5
b, 16, 5
b, 25, 5
b, 35, 5
b, 41, 5
b, 46, 5
b, 0, 6
r, 11, 6
r, 23, 6
b, 24, 6
r, 25, 6
r, 32, 6
b, 34, 6
g, 37, 6
g, 39, 6
r, 6, 7
b, 7, 7
g, 29, 7
g, 32, 7
r, 35, 7
b, 40, 7
b, 44, 7
r, 0, 8
b, 5, 8
r, 21, 8
g, 23, 8
b, 38, 8
g, 39, 8
r, 44, 8
r, 45, 8
b, 1, 9
r, 19, 9
r, 24, 9
r, 25, 9
r, 35, 9
r, 36, 9
g, 41, 9
r, 18, 10
b, 20, 10
r, 26, 10
b, 29, 10
g, 30, 10
b, 38, 10
g, 40, 10
b, 1, 11
g, 10, 11
g, 21, 11
b, 22, 11
b, 25, 11
r, 27, 11
b, 31, 11
g, 32, 11
r, 48, 11
r, 7, 12
g, 13, 12
b, 17, 12
b, 20, 12
g, 21, 12
g, 24, 12
r, 31, 12
r, 33, 12
b, 35, 12
r, 40, 12
b, 44, 12
r, 2, 13
g, 4, 13
g, 10, 13
b, 19, 13
b, 21, 13
r, 23, 13
r, 25, 13
r, 42, 13
g, 45, 13
r, 2, 14
b, 13, 14
g, 17, 14
g, 21, 14
b, 31, 14
g, 34, 14
g, 42, 14
b, 44, 14
g, 12, 15
b, 19, 15
g, 36, 15
b, 45, 15
b, 48, 15
r, 3, 16
r, 11, 16
r, 13, 16
g, 37, 16
b, 47, 16
g, 49, 16
g, 1, 17
r, 4, 17
b, 19, 17
r, 24, 17
b, 28, 17
r, 32, 17
g, 33, 17
g, 40, 48
g, 1, 0
g, 49, 1
b, 0, 42
g, 25, 19
b, 49, 25
b, 0, 21
b, 20, 45
g, 28, 0
g, 33, 33
g, 13, 31
g, 12, 11
g, 39, 13
g, 49, 38
g, 16, 0
b, 10, 49
b, 36, 23
g, 15, 21
r, 2, 31
b, 30, 43
r, 39, 2
r, 0, 10
g, 23, 30
r, 28, 10
g, 12, 40
r, 40, 39
r, 47, 10
b, 8, 4
r, 20, 7
b, 48, 47
g, 6, 16
g, 41, 29
r, 24, 38
g, 7, 24
g, 45, 19
b, 29, 25
g, 20, 14
b, 34, 7
r, 33, 16
b, 3, 48
b, 7, 35
r, 17, 36
r, 25, 49
r, 47, 32
r, 6, 41
r, 34, 49
g, 6, 10
b, 42, 7
g, 18, 26
b, 16, 49
r, 23, 2
b, 14, 5
r, 43, 24
r, 2, 37
g, 36, 44
b, 3, 5
r, 40, 18
b, 24, 24
r, 12, 26
g, 28, 31
r, 31, 38
b, 34, 2
b, 44, 2
b, 0, 16
r, 15, 16
r, 10, 19
b, 20, 19
r, 18, 31
g, 38, 33
g, 17, 41
b, 45, 41
b, 25, 44
g, 30, 4
g, 26, 14
b, 47, 15
b, 2, 25
g, 45, 36
g, 14, 45
b, 17, 10
r, 23, 11
b, 9, 29
g, 21, 34
b, 43, 45
b, 9, 0
g, 5, 1
g, 26, 5
b, 48, 5
b, 38, 6
g, 34, 12
r, 29, 17
g, 5, 20
b, 32, 20
g, 33, 26
g, 46, 28
b, 9, 45
b, 30, 48
b, 43, 13
b, 10, 15
b, 49, 21
g, 11, 35
g, 35, 38
g, 49, 42
b, 18, 4
b, 10, 7
b, 37, 10
b, 3, 12
b, 20, 23
r, 38, 27
g, 26, 28
g, 36, 30
r, 43, 33
r, 0, 34
b, 28, 36
r, 20, 38
g, 27, 40
b, 22, 41
r, 3, 44
r, 45, 49
r, 12, 1
r, 19, 1
g, 0, 3
r, 45, 6
b, 13, 8
b, 25, 8
g, 16, 13
b, 29, 13
r, 23, 15
g, 36, 17
g, 41, 21
g, 11, 22
g, 15, 27
b, 21, 27
b, 30, 28
b, 5, 30
r, 5, 38
g, 9, 39
b, 34, 41
r, 39, 42
r, 6, 46
b, 17, 46
r, 13, 48
r, 9, 10
r, 42, 10
g, 49, 18
g, 33, 23
b, 15, 24
g, 46, 25
g, 9, 32
b, 14, 35
b, 38, 36
b, 3, 41
g, 42, 42
g, 33, 44
b, 0, 45
r, 39, 45
b, 22, 49
g, 41, 0
g, 46, 0
r, 42, 4
b, 6, 6
b, 1, 7
b, 4, 8
g, 30, 8
b, 49, 8
b, 32, 10
b, 8, 13
r, 18, 16
g, 42, 16
b, 12, 17
r, 2, 19
b, 18, 21
r, 38, 21
r, 45, 22
g, 27, 23
r, 0, 29
r, 44, 30
r, 16, 33
b, 31, 35
b, 35, 35
g, 15, 38
b, 37, 40
b, 10, 42
g, 14, 42
b, 47, 44
r, 27, 46
r, 36, 47
b, 24, 0
r, 32, 1
g, 37, 1
r, 7, 2
b, 10, 2
b, 14, 2
r, 16, 3
b, 21, 3
g, 25, 3
g, 28, 3
r, 36, 3
r, 5, 4
b, 33, 4
r, 7, 8
b, 18, 8
b, 46, 8
b, 11, 9
g, 21, 9
g, 44, 9
r, 19, 11
r, 40, 11
g, 45, 11
r, 25, 12
g, 11, 13
r, 22, 13
b, 32, 13
g, 46, 13
b, 14, 14
g, 2, 15
b, 30, 15
g, 35, 15
r, 38, 15
b, 21, 16
b, 25, 16
r, 4, 18
g, 7, 18
g, 14, 19
r, 42, 19
g, 23, 20
r, 47, 20
g, 7, 21
b, 21, 21
b, 30, 21
b, 34, 21
b, 13, 23
b, 39, 23
b, 4, 24
g, 22, 25
r, 6, 26
r, 42, 27
r, 3, 29
r, 12, 29
b, 15, 30
b, 31, 30
r, 21, 31
r, 34, 31
r, 5, 34
g, 27, 34
g, 46, 34
g, 3, 35
b, 9, 36
b, 23, 36
b, 48, 36
g, 13, 37
b, 42, 38
r, 30, 40
r, 25, 41
b, 19, 42
g, 28, 42
b, 5, 43
r, 8, 43
b, 12, 43
b, 23, 43
g, 18, 44
b, 29, 45
r, 49, 45
b, 11, 46
r, 24, 46
g, 32, 46
r, 41, 46
b, 46, 46
r, 1, 47
b, 15, 47
r, 43, 48
b, 28, 49
r, 38, 49
g, 14, 0
g, 43, 0
b, 3, 1
g, 21, 1
b, 2, 3
r, 23, 4
g, 38, 4
b, 40, 4
r, 44, 4
g, 0, 5
r, 21, 5
b, 8, 6
r, 36, 7
g, 15, 8
b, 28, 8
b, 32, 8
g, 2, 10
b, 4, 10
r, 15, 10
r, 34, 10
b, 0, 12
g, 6, 12
g, 4, 15
g, 40, 15
b, 8, 16
g, 10, 17
r, 23, 17
r, 16, 19
g, 29, 19
b, 9, 21
b, 36, 21
g, 43, 21
g, 47, 22
b, 0, 23
b, 2, 23
g, 29, 23
r, 17, 24
r, 41, 24
r, 0, 25
r, 27, 25
b, 36, 25
r, 4, 26
r, 10, 26
g, 23, 27
r, 44, 27
r, 28, 28
b, 21, 29
b, 38, 29
r, 25, 30
b, 0, 32
g, 11, 32
r, 31, 32
r, 36, 32
b, 45, 32
b, 13, 33
b, 9, 34
r, 5, 36
g, 20, 36
r, 25, 36
r, 0, 37
b, 11, 37
g, 7, 38
b, 18, 38
b, 33, 38
b, 37, 38
b, 44, 38
