0,0,0,0,0.025996,-1.061979,1.136512,0.146932,-0.217127,-0.034087
1,0,0,0,0.828308,-1.007104,1.136512,-0.144804,-0.217127,-2.213032
2,0,0,0,-0.046942,0.246034,-0.419335,-0.144804,-0.217127,-0.034087
3,0,3,3,1.047121,0.426663,-1.197259,-0.144804,-0.217127,-0.034087
4,1,3,8,-0.776316,1.408530,1.136512,-0.144804,-0.217127,-0.034087
5,1,0,5,-0.119879,0.898818,1.525474,-0.144804,-0.217127,-0.034087
6,1,3,8,0.755371,-0.279132,-1.975183,-0.144804,-0.217127,-1.970927
7,0,0,0,0.974183,0.189179,-0.419335,-0.144804,-0.217127,0.369421
8,1,0,5,-0.557504,-1.362492,1.525474,1.745173,-0.217127,0.772930
9,0,0,0,0.244808,-0.286120,1.136512,0.550049,-0.217127,-0.034087
10,0,3,3,-0.119879,0.859823,-0.030373,-0.144804,-0.217127,3.193980
11,0,1,1,-0.630441,-0.458009,1.136512,-0.144804,-0.217127,-0.034087
12,1,0,5,-1.141004,-0.638165,1.136512,-0.144804,-0.217127,-0.841104
13,0,3,3,-0.484566,0.145402,0.747550,-0.144804,-0.217127,0.772930
14,0,1,1,0.098933,-0.642900,0.358588,-0.144804,-0.217127,-0.034087
15,0,2,2,-0.338691,0.528611,-2.364144,-0.144804,-0.217127,0.369421
16,0,0,0,-0.995129,-0.122233,-0.419335,-0.144804,-0.217127,-0.437595
17,0,0,0,-0.484566,-0.026894,-0.419335,-0.144804,-0.217127,-0.034087
18,0,0,0,-0.046942,-1.522468,-1.197259,-0.144804,-0.217127,0.772930
19,1,0,5,0.317746,0.970720,1.525474,-0.144804,-0.217127,0.369421
20,0,0,0,0.098933,0.036551,2.303397,-0.144804,-0.217127,1.579946
21,1,3,8,1.120058,1.065139,-0.419335,-0.144804,-0.217127,-1.648120
22,0,3,3,-0.265754,-1.068333,-1.975183,-0.144804,-0.217127,-0.034087
23,0,0,0,0.317746,-0.687738,-1.197259,-0.144804,4.849865,-0.034087
24,1,0,5,1.484746,-0.763702,-0.419335,-0.144804,-0.217127,-0.034087
25,0,0,0,1.265933,0.257444,1.136512,-0.144804,-0.217127,-0.034087
26,0,0,0,-1.432754,-0.202363,-0.419335,-0.144804,-0.217127,-0.034087
27,0,1,1,1.120058,-0.089516,-0.030373,-0.144804,-0.217127,1.579946
28,0,0,0,0.025996,1.681732,-0.419335,-0.144804,-0.217127,3.193980
29,0,0,0,0.755371,0.035055,-0.419335,-0.144804,-0.217127,-0.034087
30,0,0,0,-1.141004,0.009894,0.747550,-0.144804,-0.217127,0.934333
31,0,3,3,-1.359816,0.722999,-0.030373,-0.144804,-0.217127,0.288720
32,0,0,0,0.463621,1.868091,1.136512,-0.144804,3.276666,-0.034087
33,0,0,0,-0.630441,-1.228310,-0.030373,-0.144804,-0.217127,-0.034087
34,0,3,3,-1.213941,1.153830,-0.030373,-0.144804,-0.217127,-2.051629
35,0,0,0,0.682433,0.499436,-1.197259,-0.144804,-0.217127,-0.034087
36,0,0,0,-1.286879,0.071360,-0.030373,-0.144804,-0.217127,-0.034087
37,1,0,5,-1.432754,3.356221,-0.419335,-0.144804,-0.217127,-1.244612
38,0,0,0,-0.557504,-0.999121,-0.030373,-0.144804,-0.217127,-0.195490
39,0,0,0,0.682433,0.717905,0.747550,-0.144804,-0.217127,-0.034087
40,0,0,0,-0.557504,3.013276,-1.975183,-0.144804,-0.217127,0.208018
41,0,0,0,1.047121,-0.957910,1.136512,-0.144804,-0.217127,-0.034087
42,0,0,0,-1.068066,-0.157923,1.136512,-0.144804,-0.217127,0.772930
43,1,0,5,0.755371,-0.899844,-0.419335,-0.144804,-0.217127,-0.034087
44,0,0,0,-0.995129,0.949934,-0.419335,-0.144804,-0.217127,-0.437595
45,0,3,3,1.338871,1.403662,1.136512,-0.144804,-0.217127,-0.034087
46,0,0,0,1.047121,-0.428995,-0.419335,-0.144804,-0.217127,-0.195490
47,1,0,5,0.390683,-0.580572,1.525474,-0.144804,-0.217127,-0.034087
48,0,0,0,0.171871,-0.833889,0.358588,-0.144804,-0.217127,-0.034087
49,0,0,0,-0.703379,0.774617,0.358588,-0.144804,-0.217127,0.208018
50,1,4,9,-0.995129,-1.490386,-0.030373,-0.144804,-0.217127,-0.034087
51,1,0,5,-1.505691,0.353133,-0.419335,-0.144804,-0.217127,-0.841104
52,1,0,5,0.609496,-1.305164,1.914436,-0.144804,4.502471,1.579946
53,0,0,0,0.828308,0.586355,1.136512,-0.144804,-0.217127,1.176438
54,0,0,0,0.609496,-0.755965,-0.419335,-0.144804,-0.217127,1.579946
55,0,0,0,0.317746,0.457647,-0.030373,-0.144804,-0.217127,-0.034087
56,0,0,0,0.536558,0.255692,-2.753106,-0.144804,-0.217127,-0.034087
57,0,0,0,-0.265754,-1.262390,0.358588,-0.144804,-0.217127,-0.034087
58,0,0,0,0.171871,-0.400483,-0.419335,-0.144804,-0.217127,0.611526
59,0,0,0,-0.630441,-0.014376,-0.419335,0.527907,-0.217127,-0.034087
60,0,0,0,-0.630441,-1.232618,1.136512,0.178199,-0.217127,-0.034087
61,0,0,0,-0.484566,0.987395,-2.364144,-0.144804,-0.217127,-0.034087
62,0,0,0,0.682433,-0.379006,-0.419335,-0.144804,-0.217127,-0.034087
63,0,0,0,0.244808,-0.691573,2.303397,-0.144804,-0.217127,0.369421
64,0,0,0,-0.703379,-0.796059,-0.030373,-0.144804,-0.217127,1.418543
65,0,0,0,-0.192816,-0.323165,-0.419335,-0.144804,-0.217127,-0.034087
66,1,0,5,-0.776316,-0.061448,-0.030373,-0.144804,-0.217127,-0.034087
67,1,0,5,1.047121,-0.187666,-0.419335,-0.144804,-0.217127,-0.034087
68,0,0,0,0.755371,0.019099,-0.030373,-0.144804,-0.217127,0.772930
69,0,0,0,-0.995129,0.104323,-0.030373,-0.144804,-0.217127,-0.034087
70,0,0,0,-1.432754,-0.834779,-0.030373,-0.144804,-0.217127,-0.679700
71,1,3,8,-0.557504,1.139266,1.136512,-0.144804,-0.217127,-0.034087
72,0,0,0,-0.703379,-0.259142,1.136512,-0.144804,-0.217127,2.386963
73,0,0,0,-1.141004,0.208459,-0.030373,-0.144804,-0.217127,-0.034087
74,0,0,0,2.943496,-0.614757,-0.030373,-0.144804,-0.217127,-1.648120
75,0,0,0,-0.849254,0.229699,-0.419335,-0.144804,-0.217127,-0.034087
76,0,0,0,0.098933,-1.490963,0.747550,-0.144804,-0.217127,-0.034087
77,0,0,0,2.068246,0.218695,-1.586221,-0.144804,-0.217127,-3.100750
78,1,0,5,-1.505691,1.136047,-1.197259,-0.144804,-0.217127,-1.486717
79,0,0,0,-0.557504,-0.603555,-2.364144,-0.144804,-0.217127,-0.034087
80,0,0,0,-1.505691,2.435300,-0.419335,-0.144804,-0.217127,-0.841104
81,0,0,0,0.974183,0.822428,1.136512,-0.144804,-0.217127,-0.034087
82,1,0,5,0.536558,-1.307219,-0.419335,-0.144804,-0.217127,-0.034087
83,0,0,0,1.484746,-0.281499,-0.419335,-0.144804,-0.217127,0.611526
84,1,0,5,0.390683,1.457600,-0.419335,1.780064,-0.217127,-0.034087
85,1,0,5,1.047121,1.482808,-0.419335,-0.144804,-0.217127,-0.437595
86,0,0,0,0.755371,0.744012,-0.419335,-0.144804,-0.217127,-0.034087
87,0,0,0,-0.411629,0.117297,1.525474,-0.144804,-0.217127,0.772930
88,0,0,0,-0.630441,-1.281500,-1.975183,-0.144804,-0.217127,-0.034087
89,1,0,5,0.317746,2.094666,2.303397,-0.144804,-0.217127,0.772930
90,0,0,0,1.338871,0.571129,0.358588,-0.144804,-0.217127,-0.034087
91,1,0,5,-0.119879,0.919159,-0.030373,-0.144804,-0.217127,-0.034087
92,1,3,8,-0.776316,0.216839,-0.030373,-0.144804,-0.217127,-1.244612
93,1,1,6,-0.630441,-0.681014,-0.419335,-0.144804,3.686095,-0.437595
94,0,0,0,-0.338691,0.346883,1.136512,-0.144804,-0.217127,-0.034087
95,0,0,0,-0.703379,-0.701487,-0.030373,-0.144804,-0.217127,0.772930
96,0,0,0,0.682433,0.015273,2.303397,-0.144804,4.502471,1.579946
97,0,0,0,-0.119879,0.123281,-0.030373,-0.144804,-0.217127,0.611526
98,1,0,5,0.682433,-0.175839,0.747550,-0.144804,-0.217127,-0.034087
99,0,3,3,-0.484566,0.565750,-0.419335,-0.144804,-0.217127,-0.034087
100,0,0,0,2.724683,-0.619993,1.525474,-0.144804,-0.217127,-0.034087
101,0,0,0,0.390683,0.081606,1.136512,1.871315,-0.217127,1.579946
102,1,0,5,0.609496,-0.383968,1.525474,-0.144804,-0.217127,0.772930
103,1,0,5,-1.359816,-0.012918,-0.030373,-0.144804,-0.217127,-0.034087
104,0,0,0,-0.703379,-0.816569,-0.419335,-0.144804,-0.217127,-0.034087
105,0,0,0,-0.484566,1.212048,-0.419335,0.886874,-0.217127,-0.034087
106,1,0,5,-1.578629,1.090963,-1.586221,4.430513,-0.217127,-0.679700
107,0,0,0,-0.630441,0.049590,-1.197259,-0.144804,-0.217127,-0.034087
108,1,0,5,-0.557504,-0.003780,-0.419335,-0.144804,-0.217127,-0.034087
109,0,0,0,0.244808,-0.615249,-0.419335,-0.144804,-0.217127,-0.034087
110,0,0,0,-1.068066,2.298344,1.136512,-0.144804,-0.217127,-0.034087
111,0,0,0,-0.046942,-1.177431,1.914436,-0.144804,-0.217127,-0.034087
112,0,0,0,1.265933,1.381977,-0.419335,-0.144804,4.465250,0.772930
113,1,0,5,-0.776316,1.782193,-0.030373,0.400558,-0.217127,-1.244612
114,1,0,5,-0.192816,-0.821948,-0.419335,-0.144804,-0.217127,-0.034087
115,0,0,0,1.047121,-0.890289,-1.975183,-0.144804,-0.217127,0.772930
116,0,0,0,1.265933,1.074079,-0.030373,-0.144804,-0.217127,0.772930
117,0,3,3,0.755371,0.072980,0.358588,-0.144804,-0.217127,-0.034087
118,0,0,0,1.192996,0.548165,-0.030373,-0.144804,-0.217127,1.257140
119,0,0,0,-1.213941,-0.824145,-0.419335,-0.144804,-0.217127,0.046615
120,1,0,5,-1.286879,0.097070,-0.030373,-0.144804,-0.217127,-0.034087
121,0,0,0,0.098933,-0.670541,1.136512,-0.144804,-0.217127,1.579946
122,0,3,3,-0.630441,-1.065511,1.136512,-0.144804,-0.217127,-0.034087
123,0,0,0,-0.703379,0.741692,1.136512,-0.144804,-0.217127,0.772930
124,0,3,3,-1.432754,1.060026,-0.030373,-0.144804,-0.217127,-0.437595
125,1,0,5,0.609496,0.929556,1.136512,-0.144804,-0.217127,-0.034087
126,1,0,5,-1.359816,-0.738305,-0.030373,-0.144804,4.048377,-1.002507
127,0,0,0,-0.557504,-0.707624,0.747550,-0.144804,-0.217127,-0.034087
128,0,0,0,-0.265754,-0.571567,-0.419335,-0.144804,-0.217127,-0.034087
129,0,0,0,0.025996,1.667329,-0.030373,-0.144804,-0.217127,-0.034087
130,1,0,5,-0.776316,-1.136740,0.747550,-0.144804,-0.217127,1.579946
131,1,0,5,-1.068066,-1.385768,-0.419335,-0.144804,4.155077,-0.034087
132,0,0,0,-0.046942,-0.650352,-0.419335,0.443768,-0.217127,-0.437595
133,0,0,0,-0.119879,0.611137,1.136512,-0.144804,-0.217127,0.772930
134,1,3,8,0.536558,-0.411628,0.747550,-0.144804,-0.217127,-0.356894
135,0,0,0,-0.046942,-0.603498,1.525474,-0.144804,-0.217127,-0.034087
136,0,0,0,0.317746,-1.257012,-0.419335,-0.144804,-0.217127,1.579946
137,1,0,5,-0.849254,-0.251292,0.358588,-0.144804,-0.217127,-0.437595
138,0,0,0,-1.359816,-1.471116,-0.030373,-0.144804,-0.217127,-1.648120
139,0,1,1,0.755371,-1.019774,-0.030373,-0.144804,-0.217127,-0.034087
140,0,0,0,1.630621,-1.165215,-0.419335,-0.144804,-0.217127,-0.034087
141,1,0,5,-0.849254,0.408302,-0.030373,-0.144804,-0.217127,-0.034087
142,0,0,0,-1.432754,1.204548,-0.030373,-0.144804,-0.217127,-0.841104
143,1,0,5,0.463621,0.065527,0.358588,-0.144804,3.663762,-0.034087
144,0,0,0,2.287058,-0.798161,-0.030373,-0.144804,-0.217127,-0.034087
145,1,3,8,-0.557504,-0.036459,-0.419335,-0.144804,-0.217127,-0.841104
146,0,0,0,-1.213941,-0.135319,-0.030373,-0.144804,-0.217127,-1.325314
147,1,0,5,-0.192816,-0.770539,-0.419335,-0.144804,-0.217127,-1.325314
148,0,0,0,1.849433,-0.079848,-1.197259,-0.144804,5.189815,-0.034087
149,1,0,5,0.317746,-0.142062,-0.030373,-0.144804,-0.217127,-0.034087
150,1,0,5,0.609496,-0.034612,-0.030373,-0.144804,-0.217127,-0.195490
151,1,0,5,-0.338691,0.080669,-0.419335,-0.144804,-0.217127,-0.034087
152,1,1,6,-0.411629,-0.252466,1.136512,-0.144804,-0.217127,-0.034087
153,0,0,0,-1.286879,1.008437,-0.419335,-0.144804,-0.217127,-0.437595
154,0,0,0,0.974183,0.598836,-0.419335,-0.144804,-0.217127,0.369421
155,0,0,0,0.682433,-0.018457,-0.419335,-0.144804,-0.217127,0.450123
156,0,0,0,-1.141004,0.235579,1.136512,-0.144804,-0.217127,-0.034087
157,0,3,3,2.359996,2.884000,-0.030373,-0.144804,4.289072,-3.100750
158,0,0,0,-0.703379,0.017716,-0.419335,-0.144804,-0.217127,1.579946
159,0,3,3,0.244808,0.367337,1.136512,-0.144804,-0.217127,0.772930
160,1,0,5,2.141183,-1.433172,-3.142068,-0.144804,-0.217127,-1.648120
161,1,0,5,-0.995129,0.597406,-0.419335,-0.144804,-0.217127,-0.034087
162,1,1,6,0.390683,-1.053854,1.525474,-0.144804,-0.217127,-0.034087
163,1,1,6,-0.776316,-0.958734,-0.419335,-0.144804,-0.217127,-0.034087
164,0,0,0,0.463621,0.108102,1.525474,-0.144804,-0.217127,-0.034087
165,1,0,5,-0.192816,0.165648,-0.030373,-0.144804,-0.217127,-0.034087
166,0,0,0,0.025996,0.433898,0.747550,-0.144804,-0.217127,0.127316
167,0,0,0,0.536558,-0.824183,1.525474,-0.144804,-0.217127,-0.034087
168,0,0,0,-1.505691,-1.551435,-1.197259,-0.144804,-0.217127,-1.970927
169,1,0,5,1.995308,-1.276841,0.358588,-0.144804,-0.217127,-1.648120
170,0,0,0,-0.849254,-0.612778,-0.419335,-0.144804,4.696019,-0.034087
171,0,0,0,-0.776316,-0.135783,-0.419335,-0.144804,-0.217127,-0.034087
172,0,0,0,0.901246,-0.886359,-0.030373,-0.144804,4.688575,-0.034087
173,0,0,0,-0.849254,2.257190,1.136512,-0.144804,-0.217127,0.772930
174,0,0,0,-0.776316,-0.379157,1.136512,-0.144804,-0.217127,-0.034087
175,1,0,5,-0.849254,0.607463,-0.419335,-0.144804,-0.217127,-1.244612
176,0,3,3,-1.286879,1.167504,-0.419335,-0.144804,-0.217127,-0.034087
177,0,3,3,-0.338691,2.785082,-0.419335,-0.144804,-0.217127,-0.034087
178,0,0,0,-1.505691,-0.054299,-0.419335,-0.144804,-0.217127,-2.293734
179,0,0,0,-0.411629,-1.443048,1.136512,-0.144804,-0.217127,1.983455
180,0,3,3,0.390683,-0.078787,-0.030373,-0.144804,-0.217127,-0.195490
181,1,0,5,0.317746,-0.711004,-0.030373,-0.144804,-0.217127,-0.034087
182,0,3,3,-0.630441,4.205166,-0.030373,-0.144804,-0.217127,0.369421
183,0,0,0,0.098933,0.915750,-2.364144,-0.144804,-0.217127,-0.034087
184,0,0,0,-0.119879,-1.520887,-0.030373,-0.144804,-0.217127,0.127316
185,0,3,3,-0.338691,1.082980,-0.419335,-0.144804,-0.217127,-0.034087
186,1,0,5,0.171871,-0.440661,1.136512,-0.144804,-0.217127,-0.034087
187,1,0,5,1.047121,-0.516644,1.136512,-0.144804,-0.217127,0.772930
188,1,0,5,-0.557504,-0.849750,1.525474,-0.144804,-0.217127,0.772930
189,0,0,0,1.411808,-0.758474,2.303397,-0.144804,-0.217127,-3.181452
190,1,3,8,-0.046942,-0.326147,-0.030373,-0.144804,-0.217127,-1.002507
191,0,0,0,-1.068066,-0.285003,-0.030373,-0.144804,-0.217127,-0.034087
192,0,3,3,0.171871,3.165119,1.136512,-0.144804,-0.217127,-0.034087
193,0,0,0,0.609496,-0.650788,-0.030373,-0.144804,-0.217127,0.369421
194,0,0,0,0.171871,-0.557789,1.136512,-0.144804,-0.217127,-1.325314
195,0,0,0,-1.141004,0.073131,-2.753106,-0.144804,-0.217127,-0.034087
196,0,0,0,-0.192816,-0.854996,-0.030373,-0.144804,-0.217127,-0.034087
197,1,0,5,0.098933,-1.258195,1.525474,1.745173,-0.217127,1.176438
198,0,0,0,-0.265754,-0.479836,1.525474,0.834538,-0.217127,-0.034087
199,0,0,0,-1.068066,-1.484269,-0.419335,-0.144804,-0.217127,-0.034087
200,1,0,5,-0.922191,1.966355,1.525474,-0.144804,4.437955,-0.034087
201,0,0,0,-1.432754,-0.180025,-0.419335,-0.144804,-0.217127,-0.034087
202,0,0,0,0.901246,0.659630,1.136512,-0.144804,-0.217127,0.772930
